,session,code,turker,group,id_in_group,round,arrival,choice,certainty,bonus,strategy,cutoff,newcutoff,changingstrategy,fault,cok840,cok900,simple,payoff
1614,skcucks5,ury717cx,,30,1,26,9.0,0.0,0.99,-0.02,,,,,,,,,0.0
1615,skcucks5,vc1ljavg,,30,2,26,8.5,0.0,0.99,-0.02,,,,,,,,,0.0
1616,skcucks5,ury717cx,,30,1,27,8.1,1.0,0.99,-0.01,,,,,,,,,0.0
1617,skcucks5,vc1ljavg,,30,2,27,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
1618,skcucks5,ury717cx,,30,1,28,8.4,1.0,0.75,-0.29,,,,,,,,,0.0
1619,skcucks5,vc1ljavg,,30,2,28,8.3,1.0,0.99,-0.01,,,,,,,,,0.0
1620,skcucks5,ury717cx,,30,1,29,8.5,0.0,0.75,-0.58,,,,,,,,,0.0
1621,skcucks5,vc1ljavg,,30,2,29,8.4,0.0,0.99,-0.02,,,,,,,,,0.0
1622,skcucks5,ury717cx,,30,1,30,8.3,1.0,0.99,-0.01,"At first, go to the canteen if I arrive before 9am. Later, if the colleague goes to office if he arrives at 8:50, I will choose to go to office at 8:50 with some certainty, and go to canteen at 8:40 with some certainty.",8.4,No,Yes,,,0.0,1.0,0.0
1623,skcucks5,vc1ljavg,,30,2,30,8.2,1.0,0.99,-0.01,none,7.0,yes,yes my partner might act irrationally,,0.0,,2.0,0.0
1624,skcucks5,bvrck71g,,31,1,1,8.1,1.0,0.99,-0.01,,,,,,,,,0.0
1625,skcucks5,k7w2uxa9,,31,2,1,8.0,1.0,0.99,-0.01,,,,,,,,,0.0
1626,skcucks5,bvrck71g,,31,1,2,8.4,1.0,0.75,-0.29,,,,,,,,,0.0
1627,skcucks5,k7w2uxa9,,31,2,2,8.3,1.0,0.99,-0.01,,,,,,,,,0.0
1628,skcucks5,bvrck71g,,31,1,3,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
1629,skcucks5,k7w2uxa9,,31,2,3,8.3,1.0,0.99,-0.01,,,,,,,,,0.0
1630,skcucks5,bvrck71g,,31,1,4,8.5,0.0,0.75,-2.77,,,,,,,,,0.0
1631,skcucks5,k7w2uxa9,,31,2,4,8.4,1.0,0.99,-9.21,,,,,,,,,0.0
1632,skcucks5,bvrck71g,,31,1,5,9.0,0.0,0.99,-9.21,,,,,,,,,0.0
1633,skcucks5,k7w2uxa9,,31,2,5,8.5,1.0,0.75,-2.77,,,,,,,,,0.0
1634,skcucks5,bvrck71g,,31,1,6,8.5,0.0,0.75,-2.77,,,,,,,,,0.0
1635,skcucks5,k7w2uxa9,,31,2,6,8.4,1.0,0.99,-9.21,,,,,,,,,0.0
1636,skcucks5,bvrck71g,,31,1,7,8.5,0.0,0.75,-0.58,,,,,,,,,0.0
1637,skcucks5,k7w2uxa9,,31,2,7,9.0,0.0,0.875,-0.27,,,,,,,,,0.0
1638,skcucks5,bvrck71g,,31,1,8,8.4,1.0,0.99,-9.21,,,,,,,,,0.0
1639,skcucks5,k7w2uxa9,,31,2,8,8.5,0.0,0.75,-2.77,,,,,,,,,0.0
1640,skcucks5,bvrck71g,,31,1,9,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
1641,skcucks5,k7w2uxa9,,31,2,9,8.1,1.0,0.99,-0.01,,,,,,,,,0.0
1642,skcucks5,bvrck71g,,31,1,10,9.0,0.0,0.99,-0.02,,,,,,,,,0.0
1643,skcucks5,k7w2uxa9,,31,2,10,9.1,0.0,0.99,-0.02,,,,,,,,,0.0
1644,skcucks5,bvrck71g,,31,1,11,9.0,0.0,0.5,-1.39,,,,,,,,,0.0
1645,skcucks5,k7w2uxa9,,31,2,11,9.1,0.0,0.99,-0.02,,,,,,,,,0.0
1646,skcucks5,bvrck71g,,31,1,12,8.1,1.0,0.99,-0.01,,,,,,,,,0.0
1647,skcucks5,k7w2uxa9,,31,2,12,8.0,1.0,0.99,-0.01,,,,,,,,,0.0
1648,skcucks5,bvrck71g,,31,1,13,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
1649,skcucks5,k7w2uxa9,,31,2,13,8.1,1.0,0.99,-0.01,,,,,,,,,0.0
1650,skcucks5,bvrck71g,,31,1,14,8.5,0.0,0.875,-4.16,"Tried to figure out what choices would be made around the 8.50 mark. Because the other person could have arrived around the 8.40 or 9.00 mark. If we both figured out to go to the office at 8.40+ times, we could even out our answers. But we never found a flow.",8.4,Tried to figure out a strategy from my collegue.,"yes, because I tried to adapt to the other persons answers, but sadly they did too.",3.0,,1.0,1.0,0.0
1651,skcucks5,k7w2uxa9,,31,2,14,8.4,1.0,0.75,-2.77,"When arriving at 8:40, you Should not be certain.  The otter person might arrive at 8:50 and therefore he might Think that you arrive at 9 and go to the Office.    When you have more than a 20 buffer - be certain",8.3,Yes.  I did not think the game strategy through,Yes.  I started going to the Office more but Winther more uncertainty,3.0,,0.0,1.0,0.0
1652,skcucks5,getiy58s,,32,1,1,8.2,1.0,0.75,-0.29,,,,,,,,,20.55
1653,skcucks5,pqam12mx,,32,2,1,8.1,1.0,0.99,-0.01,,,,,,,,,0.0
1654,skcucks5,getiy58s,,32,1,2,8.3,1.0,0.625,-0.47,,,,,,,,,20.55
1655,skcucks5,pqam12mx,,32,2,2,8.4,1.0,0.875,-0.13,,,,,,,,,0.0
1656,skcucks5,getiy58s,,32,1,3,8.5,0.0,0.625,-0.94,,,,,,,,,20.55
1657,skcucks5,pqam12mx,,32,2,3,9.0,0.0,0.99,-0.02,,,,,,,,,0.0
1658,skcucks5,getiy58s,,32,1,4,8.1,1.0,0.99,-0.01,,,,,,,,,20.55
1659,skcucks5,pqam12mx,,32,2,4,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
1660,skcucks5,getiy58s,,32,1,5,8.1,1.0,0.99,-0.01,,,,,,,,,20.55
1661,skcucks5,pqam12mx,,32,2,5,8.0,1.0,0.99,-0.01,,,,,,,,,0.0
1662,skcucks5,getiy58s,,32,1,6,8.3,1.0,0.875,-0.13,,,,,,,,,20.55
1663,skcucks5,pqam12mx,,32,2,6,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
1664,skcucks5,getiy58s,,32,1,7,8.4,1.0,0.75,-0.29,,,,,,,,,20.55
1665,skcucks5,pqam12mx,,32,2,7,8.3,1.0,0.99,-0.01,,,,,,,,,0.0
1666,skcucks5,getiy58s,,32,1,8,8.4,1.0,0.75,-0.29,,,,,,,,,20.55
1667,skcucks5,pqam12mx,,32,2,8,8.3,1.0,0.99,-0.01,,,,,,,,,0.0
1668,skcucks5,getiy58s,,32,1,9,9.0,0.0,0.99,-0.02,,,,,,,,,20.55
1669,skcucks5,pqam12mx,,32,2,9,9.1,0.0,0.99,-0.02,,,,,,,,,0.0
1670,skcucks5,getiy58s,,32,1,10,9.0,0.0,0.99,-0.02,,,,,,,,,20.55
1671,skcucks5,pqam12mx,,32,2,10,8.5,0.0,0.875,-0.27,,,,,,,,,0.0
1672,skcucks5,getiy58s,,32,1,11,8.3,1.0,0.99,-0.01,,,,,,,,,20.55
1673,skcucks5,pqam12mx,,32,2,11,8.4,1.0,0.875,-0.13,,,,,,,,,0.0
1674,skcucks5,getiy58s,,32,1,12,8.4,1.0,0.5,-1.39,,,,,,,,,20.55
1675,skcucks5,pqam12mx,,32,2,12,8.5,0.0,0.99,-9.21,,,,,,,,,0.0
1676,skcucks5,getiy58s,,32,1,13,8.3,1.0,0.99,-0.01,,,,,,,,,20.55
1677,skcucks5,pqam12mx,,32,2,13,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
1678,skcucks5,getiy58s,,32,1,14,9.0,0.0,0.99,-0.02,,,,,,,,,20.55
1679,skcucks5,pqam12mx,,32,2,14,9.1,0.0,0.99,-0.02,,,,,,,,,0.0
1680,skcucks5,getiy58s,,32,1,15,8.1,1.0,0.99,-0.01,,,,,,,,,20.55
1681,skcucks5,pqam12mx,,32,2,15,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
1682,skcucks5,getiy58s,,32,1,16,9.0,0.0,0.99,-0.02,,,,,,,,,20.55
1683,skcucks5,pqam12mx,,32,2,16,9.1,0.0,0.99,-0.02,,,,,,,,,0.0
1684,skcucks5,getiy58s,,32,1,17,8.2,1.0,0.99,-0.01,,,,,,,,,20.55
1685,skcucks5,pqam12mx,,32,2,17,8.3,1.0,0.99,-0.01,,,,,,,,,0.0
1686,skcucks5,getiy58s,,32,1,18,8.4,1.0,0.5,-0.69,,,,,,,,,20.55
1687,skcucks5,pqam12mx,,32,2,18,8.3,1.0,0.99,-0.01,,,,,,,,,0.0
1688,skcucks5,getiy58s,,32,1,19,8.4,1.0,0.75,-0.29,,,,,,,,,20.55
1689,skcucks5,pqam12mx,,32,2,19,8.3,1.0,0.99,-0.01,,,,,,,,,0.0
1690,skcucks5,getiy58s,,32,1,20,8.1,1.0,0.99,-0.01,,,,,,,,,20.55
1691,skcucks5,pqam12mx,,32,2,20,8.0,1.0,0.99,-0.01,,,,,,,,,0.0
1692,skcucks5,getiy58s,,32,1,21,8.3,1.0,0.75,-0.29,,,,,,,,,20.55
1693,skcucks5,pqam12mx,,32,2,21,8.4,1.0,0.875,-0.13,,,,,,,,,0.0
1694,skcucks5,getiy58s,,32,1,22,8.5,0.0,0.75,-2.77,,,,,,,,,20.55
1695,skcucks5,pqam12mx,,32,2,22,8.4,1.0,0.875,-4.16,,,,,,,,,0.0
1696,skcucks5,getiy58s,,32,1,23,8.1,1.0,0.99,-0.01,,,,,,,,,20.55
1697,skcucks5,pqam12mx,,32,2,23,8.0,1.0,0.99,-0.01,,,,,,,,,0.0
1698,skcucks5,getiy58s,,32,1,24,8.1,1.0,0.99,-0.01,,,,,,,,,20.55
1699,skcucks5,pqam12mx,,32,2,24,8.0,1.0,0.99,-0.01,,,,,,,,,0.0
1700,skcucks5,getiy58s,,32,1,25,8.5,0.0,0.5,-1.39,,,,,,,,,20.55
1701,skcucks5,pqam12mx,,32,2,25,8.4,0.0,0.75,-0.58,,,,,,,,,0.0
1702,skcucks5,getiy58s,,32,1,26,8.2,1.0,0.99,-0.01,,,,,,,,,20.55
1703,skcucks5,pqam12mx,,32,2,26,8.3,1.0,0.99,-0.01,,,,,,,,,0.0
1704,skcucks5,getiy58s,,32,1,27,8.2,1.0,0.99,-0.01,,,,,,,,,20.55
1705,skcucks5,pqam12mx,,32,2,27,8.3,1.0,0.99,-0.01,,,,,,,,,0.0
1706,skcucks5,getiy58s,,32,1,28,8.1,1.0,0.99,-0.01,,,,,,,,,20.55
1707,skcucks5,pqam12mx,,32,2,28,8.0,1.0,0.99,-0.01,,,,,,,,,0.0
1708,skcucks5,getiy58s,,32,1,29,8.3,1.0,0.99,-0.01,,,,,,,,,20.55
1709,skcucks5,pqam12mx,,32,2,29,8.4,1.0,0.875,-0.13,,,,,,,,,0.0
1710,skcucks5,getiy58s,,32,1,30,8.1,1.0,0.99,-0.01,For everthing except 8.40 and 8.50 I played very certain.   For 8.40 I chose canteen but with slight uncertainty.   8.50 was office with very uncertain,8.4,No.,"No, hoped the other would adjust, so tried to be predictable",,0.0,,1.0,20.55
1711,skcucks5,pqam12mx,,32,2,30,8.0,1.0,0.99,-0.01,"Following the validity of the possible time frames. This made me think of possible belief states, thus, trying to guess what should I choose so that I match my opponents choices.",8.3,"No, because if I get at time of for example 08:40, the opponent might have 08:50 and could think that I will be at school at 09:00 (thus, choosing to go to the office directly).",No,,0.0,,1.0,0.0
1712,skcucks5,ul32r8je,,33,1,1,8.3,1.0,0.99,-0.01,,,,,,,,,20.41
1713,skcucks5,oxpd0w50,,33,2,1,8.4,1.0,0.99,-0.01,,,,,,,,,0.0
1714,skcucks5,ul32r8je,,33,1,2,8.2,1.0,0.99,-0.01,,,,,,,,,20.41
1715,skcucks5,oxpd0w50,,33,2,2,8.1,1.0,0.99,-0.01,,,,,,,,,0.0
1716,skcucks5,ul32r8je,,33,1,3,8.2,1.0,0.99,-0.01,,,,,,,,,20.41
1717,skcucks5,oxpd0w50,,33,2,3,8.1,1.0,0.99,-0.01,,,,,,,,,0.0
1718,skcucks5,ul32r8je,,33,1,4,8.5,0.0,0.5,-1.39,,,,,,,,,20.41
1719,skcucks5,oxpd0w50,,33,2,4,9.0,0.0,0.99,-0.02,,,,,,,,,0.0
1720,skcucks5,ul32r8je,,33,1,5,8.3,1.0,0.99,-0.01,,,,,,,,,20.41
1721,skcucks5,oxpd0w50,,33,2,5,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
1722,skcucks5,ul32r8je,,33,1,6,8.5,0.0,0.625,-0.94,,,,,,,,,20.41
1723,skcucks5,oxpd0w50,,33,2,6,9.0,0.0,0.99,-0.02,,,,,,,,,0.0
1724,skcucks5,ul32r8je,,33,1,7,8.2,1.0,0.99,-0.01,,,,,,,,,20.41
1725,skcucks5,oxpd0w50,,33,2,7,8.3,1.0,0.99,-0.01,,,,,,,,,0.0
1726,skcucks5,ul32r8je,,33,1,8,8.1,1.0,0.99,-0.01,,,,,,,,,20.41
1727,skcucks5,oxpd0w50,,33,2,8,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
1728,skcucks5,ul32r8je,,33,1,9,8.2,1.0,0.99,-0.01,,,,,,,,,20.41
1729,skcucks5,oxpd0w50,,33,2,9,8.3,1.0,0.99,-0.01,,,,,,,,,0.0
1730,skcucks5,ul32r8je,,33,1,10,8.1,1.0,0.99,-0.01,,,,,,,,,20.41
1731,skcucks5,oxpd0w50,,33,2,10,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
1732,skcucks5,ul32r8je,,33,1,11,8.3,1.0,0.99,-0.01,,,,,,,,,20.41
1733,skcucks5,oxpd0w50,,33,2,11,8.4,1.0,0.99,-0.01,,,,,,,,,0.0
1734,skcucks5,ul32r8je,,33,1,12,8.4,1.0,0.875,-0.13,,,,,,,,,20.41
1735,skcucks5,oxpd0w50,,33,2,12,8.3,1.0,0.99,-0.01,,,,,,,,,0.0
1736,skcucks5,ul32r8je,,33,1,13,9.0,0.0,0.875,-0.27,,,,,,,,,20.41
1737,skcucks5,oxpd0w50,,33,2,13,8.5,0.0,0.99,-0.02,,,,,,,,,0.0
1738,skcucks5,ul32r8je,,33,1,14,8.4,1.0,0.875,-0.13,,,,,,,,,20.41
1739,skcucks5,oxpd0w50,,33,2,14,8.3,1.0,0.99,-0.01,,,,,,,,,0.0
1740,skcucks5,ul32r8je,,33,1,15,8.3,1.0,0.99,-0.01,,,,,,,,,20.41
1741,skcucks5,oxpd0w50,,33,2,15,8.4,1.0,0.99,-0.01,,,,,,,,,0.0
1742,skcucks5,ul32r8je,,33,1,16,8.3,1.0,0.99,-0.01,,,,,,,,,20.41
1743,skcucks5,oxpd0w50,,33,2,16,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
1744,skcucks5,ul32r8je,,33,1,17,8.1,1.0,0.99,-0.01,,,,,,,,,20.41
1745,skcucks5,oxpd0w50,,33,2,17,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
1746,skcucks5,ul32r8je,,33,1,18,9.0,0.0,0.875,-0.27,,,,,,,,,20.41
1747,skcucks5,oxpd0w50,,33,2,18,8.5,0.0,0.99,-0.02,,,,,,,,,0.0
1748,skcucks5,ul32r8je,,33,1,19,8.2,1.0,0.99,-0.01,,,,,,,,,20.41
1749,skcucks5,oxpd0w50,,33,2,19,8.1,1.0,0.99,-0.01,,,,,,,,,0.0
1750,skcucks5,ul32r8je,,33,1,20,8.4,1.0,0.875,-0.13,,,,,,,,,20.41
1751,skcucks5,oxpd0w50,,33,2,20,8.3,1.0,0.99,-0.01,,,,,,,,,0.0
1752,skcucks5,ul32r8je,,33,1,21,8.1,1.0,0.99,-0.01,,,,,,,,,20.41
1753,skcucks5,oxpd0w50,,33,2,21,8.0,1.0,0.99,-0.01,,,,,,,,,0.0
1754,skcucks5,ul32r8je,,33,1,22,8.2,1.0,0.99,-0.01,,,,,,,,,20.41
1755,skcucks5,oxpd0w50,,33,2,22,8.1,1.0,0.99,-0.01,,,,,,,,,0.0
1756,skcucks5,ul32r8je,,33,1,23,8.3,1.0,0.99,-0.01,,,,,,,,,20.41
1757,skcucks5,oxpd0w50,,33,2,23,8.4,1.0,0.99,-0.01,,,,,,,,,0.0
1758,skcucks5,ul32r8je,,33,1,24,8.3,1.0,0.99,-0.01,,,,,,,,,20.41
1759,skcucks5,oxpd0w50,,33,2,24,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
1760,skcucks5,ul32r8je,,33,1,25,8.4,1.0,0.875,-4.16,,,,,,,,,20.41
1761,skcucks5,oxpd0w50,,33,2,25,8.5,0.0,0.99,-9.21,,,,,,,,,0.0
1762,skcucks5,ul32r8je,,33,1,26,8.1,1.0,0.99,-0.01,,,,,,,,,20.41
1763,skcucks5,oxpd0w50,,33,2,26,8.0,1.0,0.99,-0.01,,,,,,,,,0.0
1764,skcucks5,ul32r8je,,33,1,27,8.2,1.0,0.99,-0.01,,,,,,,,,20.41
1765,skcucks5,oxpd0w50,,33,2,27,8.3,1.0,0.99,-0.01,,,,,,,,,0.0
1766,skcucks5,ul32r8je,,33,1,28,8.5,1.0,0.625,-1.96,,,,,,,,,20.41
1767,skcucks5,oxpd0w50,,33,2,28,9.0,0.0,0.99,-9.21,,,,,,,,,0.0
1768,skcucks5,ul32r8je,,33,1,29,8.2,1.0,0.99,-0.01,,,,,,,,,20.41
1769,skcucks5,oxpd0w50,,33,2,29,8.3,1.0,0.99,-0.01,,,,,,,,,0.0
1770,skcucks5,ul32r8je,,33,1,30,8.2,1.0,0.99,-0.01,I think 8.50 or later go office otherwise go canteen is a good strategy,8.5,I dont have time to answer this,I dont have time to answer,,,1.0,1.0,20.41
1771,skcucks5,oxpd0w50,,33,2,30,8.3,1.0,0.99,-0.01,"I was always 'very certain'. Depending on the time I always chose canteen unless the time was between 8:50-9:10. My partner did the same. Very risci, but went very well untill the last few rounds",8.3,Yes. Very risci but took the chance,No,,,0.0,,0.0
1772,skcucks5,vz211ems,,34,1,1,9.0,0.0,0.625,-0.94,,,,,,,,,0.0
1773,skcucks5,fv6fp2m4,,34,2,1,9.1,0.0,0.99,-0.02,,,,,,,,,-2.0
1774,skcucks5,vz211ems,,34,1,2,8.5,1.0,0.75,-2.77,,,,,,,,,0.0
1775,skcucks5,fv6fp2m4,,34,2,2,9.0,0.0,0.75,-2.77,,,,,,,,,-2.0
1776,skcucks5,vz211ems,,34,1,3,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
1777,skcucks5,fv6fp2m4,,34,2,3,8.1,1.0,0.99,-0.01,,,,,,,,,-2.0
1778,skcucks5,vz211ems,,34,1,4,9.0,0.0,0.625,-0.94,,,,,,,,,0.0
1779,skcucks5,fv6fp2m4,,34,2,4,9.1,0.0,0.99,-0.02,,,,,,,,,-2.0
1780,skcucks5,vz211ems,,34,1,5,8.5,0.0,0.75,-2.77,,,,,,,,,0.0
1781,skcucks5,fv6fp2m4,,34,2,5,8.4,1.0,0.99,-9.21,,,,,,,,,-2.0
1782,skcucks5,vz211ems,,34,1,6,9.0,0.0,0.99,-9.21,,,,,,,,,0.0
1783,skcucks5,fv6fp2m4,,34,2,6,8.5,1.0,0.625,-1.96,,,,,,,,,-2.0
1784,skcucks5,vz211ems,,34,1,7,8.5,0.0,0.75,-0.58,,,,,,,,,0.0
1785,skcucks5,fv6fp2m4,,34,2,7,8.4,0.0,0.99,-0.02,,,,,,,,,-2.0
1786,skcucks5,vz211ems,,34,1,8,8.3,1.0,0.99,-0.01,,,,,,,,,0.0
1787,skcucks5,fv6fp2m4,,34,2,8,8.4,1.0,0.75,-0.29,,,,,,,,,-2.0
1788,skcucks5,vz211ems,,34,1,9,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
1789,skcucks5,fv6fp2m4,,34,2,9,8.3,1.0,0.99,-0.01,,,,,,,,,-2.0
1790,skcucks5,vz211ems,,34,1,10,9.0,0.0,0.99,-0.02,,,,,,,,,0.0
1791,skcucks5,fv6fp2m4,,34,2,10,8.5,0.0,0.625,-0.94,,,,,,,,,-2.0
1792,skcucks5,vz211ems,,34,1,11,8.4,0.0,0.75,-2.77,,,,,,,,,0.0
1793,skcucks5,fv6fp2m4,,34,2,11,8.3,1.0,0.875,-4.16,,,,,,,,,-2.0
1794,skcucks5,q0ehudqy,,35,1,1,8.4,0.0,0.99,-9.21,,,,,,,,,0.0
1795,skcucks5,qjr2w7tc,,35,2,1,8.3,1.0,0.875,-4.16,,,,,,,,,0.0
1796,skcucks5,q0ehudqy,,35,1,2,9.0,0.0,0.5,-1.39,,,,,,,,,0.0
1797,skcucks5,qjr2w7tc,,35,2,2,9.1,0.0,0.99,-0.02,,,,,,,,,0.0
1798,skcucks5,q0ehudqy,,35,1,3,9.0,0.0,0.5,-1.39,,,,,,,,,0.0
1799,skcucks5,qjr2w7tc,,35,2,3,9.1,0.0,0.99,-0.02,,,,,,,,,0.0
1800,skcucks5,q0ehudqy,,35,1,4,8.4,1.0,0.99,-9.21,,,,,,,,,0.0
1801,skcucks5,qjr2w7tc,,35,2,4,8.5,0.0,0.75,-2.77,,,,,,,,,0.0
1802,skcucks5,q0ehudqy,,35,1,5,8.1,1.0,0.5,-0.69,,,,,,,,,0.0
1803,skcucks5,qjr2w7tc,,35,2,5,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
1804,skcucks5,q0ehudqy,,35,1,6,9.0,0.0,0.5,-1.39,,,,,,,,,0.0
1805,skcucks5,qjr2w7tc,,35,2,6,9.1,0.0,0.99,-0.02,,,,,,,,,0.0
1806,skcucks5,q0ehudqy,,35,1,7,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
1807,skcucks5,qjr2w7tc,,35,2,7,8.1,1.0,0.99,-0.01,,,,,,,,,0.0
1808,skcucks5,q0ehudqy,,35,1,8,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
1809,skcucks5,qjr2w7tc,,35,2,8,8.3,1.0,0.875,-0.13,,,,,,,,,0.0
1810,skcucks5,q0ehudqy,,35,1,9,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
1811,skcucks5,qjr2w7tc,,35,2,9,8.3,1.0,0.99,-0.01,,,,,,,,,0.0
1812,skcucks5,q0ehudqy,,35,1,10,8.3,1.0,0.99,-0.01,,,,,,,,,0.0
1813,skcucks5,qjr2w7tc,,35,2,10,8.4,1.0,0.875,-0.13,,,,,,,,,0.0
1814,skcucks5,q0ehudqy,,35,1,11,8.3,1.0,0.99,-0.01,,,,,,,,,0.0
1815,skcucks5,qjr2w7tc,,35,2,11,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
1816,skcucks5,q0ehudqy,,35,1,12,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
1817,skcucks5,qjr2w7tc,,35,2,12,8.3,1.0,0.99,-0.01,,,,,,,,,0.0
1818,skcucks5,q0ehudqy,,35,1,13,8.3,1.0,0.99,-0.01,,,,,,,,,0.0
1819,skcucks5,qjr2w7tc,,35,2,13,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
1820,skcucks5,q0ehudqy,,35,1,14,9.0,0.0,0.99,-0.02,,,,,,,,,0.0
1821,skcucks5,qjr2w7tc,,35,2,14,8.5,0.0,0.75,-0.58,,,,,,,,,0.0
1822,skcucks5,q0ehudqy,,35,1,15,8.4,0.0,0.75,-2.77,,,,,,,,,0.0
1823,skcucks5,qjr2w7tc,,35,2,15,8.3,1.0,0.99,-9.21,,,,,,,,,0.0
1824,skcucks5,q0ehudqy,,35,1,16,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
1825,skcucks5,qjr2w7tc,,35,2,16,8.3,1.0,0.875,-0.13,,,,,,,,,0.0
1826,skcucks5,q0ehudqy,,35,1,17,8.3,1.0,0.75,-0.29,,,,,,,,,0.0
1827,skcucks5,qjr2w7tc,,35,2,17,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
1828,skcucks5,q0ehudqy,,35,1,18,8.3,1.0,0.99,-0.01,,,,,,,,,0.0
1829,skcucks5,qjr2w7tc,,35,2,18,8.4,1.0,0.75,-0.29,,,,,,,,,0.0
1830,skcucks5,q0ehudqy,,35,1,19,8.1,1.0,0.99,-0.01,,,,,,,,,0.0
1831,skcucks5,qjr2w7tc,,35,2,19,8.0,1.0,0.99,-0.01,,,,,,,,,0.0
1832,skcucks5,q0ehudqy,,35,1,20,8.4,0.0,0.5,-1.39,,,,,,,,,0.0
1833,skcucks5,qjr2w7tc,,35,2,20,8.3,1.0,0.875,-4.16,,,,,,,,,0.0
1834,skcucks5,q0ehudqy,,35,1,21,8.4,0.0,0.5,-1.39,,,,,,,,,0.0
1835,skcucks5,qjr2w7tc,,35,2,21,8.5,0.0,0.875,-0.27,,,,,,,,,0.0
1836,skcucks5,q0ehudqy,,35,1,22,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
1837,skcucks5,qjr2w7tc,,35,2,22,8.3,1.0,0.875,-0.13,,,,,,,,,0.0
1838,skcucks5,q0ehudqy,,35,1,23,8.1,1.0,0.99,-0.01,,,,,,,,,0.0
1839,skcucks5,qjr2w7tc,,35,2,23,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
1840,skcucks5,q0ehudqy,,35,1,24,8.4,1.0,0.75,-0.29,,,,,,,,,0.0
1841,skcucks5,qjr2w7tc,,35,2,24,8.3,1.0,0.875,-0.13,,,,,,,,,0.0
1842,skcucks5,q0ehudqy,,35,1,25,8.4,1.0,0.99,-0.01,,,,,,,,,0.0
1843,skcucks5,qjr2w7tc,,35,2,25,8.3,1.0,0.875,-0.13,,,,,,,,,0.0
1844,skcucks5,q0ehudqy,,35,1,26,8.5,0.0,0.5,-1.39,Learning the opponent and regarding the rules at the same time,8.0,Yes  Cause my safe time was one hour before work,No   I tried to memoirs my opponent move,2.0,1.0,,1.0,0.0
1845,skcucks5,qjr2w7tc,,35,2,26,9.0,0.0,0.875,-0.27,"I tried to figure out which at which times my colleague went to the canteen and which times he/she went to the office. Then I choose whichever was most probable, taking the arrival before and after into account. For example, if my colleague mostly went to the canteen at 8.40, but sometimes to the office, I would choose the office at 8.50.",8.4,"No, I tried to be consistent.",I began to think about my colleagues choices after the first few rounds,2.0,0.0,,1.0,0.0
1846,skcucks5,p5uvn2k4,,36,1,1,9.0,0.0,0.99,-0.02,,,,,,,,,0.0
1847,skcucks5,fd0h0ps5,,36,2,1,9.1,0.0,0.99,-0.02,,,,,,,,,0.0
1848,skcucks5,p5uvn2k4,,36,1,2,9.0,0.0,0.875,-0.27,,,,,,,,,0.0
1849,skcucks5,fd0h0ps5,,36,2,2,8.5,0.0,0.75,-0.58,,,,,,,,,0.0
1850,skcucks5,p5uvn2k4,,36,1,3,8.1,1.0,0.99,-0.01,,,,,,,,,0.0
1851,skcucks5,fd0h0ps5,,36,2,3,8.0,1.0,0.99,-0.01,,,,,,,,,0.0
1852,skcucks5,p5uvn2k4,,36,1,4,8.1,1.0,0.99,-0.01,,,,,,,,,0.0
1853,skcucks5,fd0h0ps5,,36,2,4,8.0,1.0,0.99,-0.01,,,,,,,,,0.0
1854,skcucks5,p5uvn2k4,,36,1,5,8.3,1.0,0.99,-0.01,,,,,,,,,0.0
1855,skcucks5,fd0h0ps5,,36,2,5,8.4,1.0,0.75,-0.29,,,,,,,,,0.0
1856,skcucks5,p5uvn2k4,,36,1,6,8.5,0.0,0.75,-0.58,,,,,,,,,0.0
1857,skcucks5,fd0h0ps5,,36,2,6,9.0,0.0,0.875,-0.27,,,,,,,,,0.0
1858,skcucks5,p5uvn2k4,,36,1,7,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
1859,skcucks5,fd0h0ps5,,36,2,7,8.3,1.0,0.99,-0.01,,,,,,,,,0.0
