participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._round_number,participant._current_page_name,participant.ip_address,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.decision_order,player.decision_history,player.estimate,player.estimate_p,player.estimate_kg,player.estimate_percent_diff,player.unit,player.early_finish,player.wp_timer_start,player.sec_spent,player.sec_earned,player.payoff,group.id_in_subsession,subsession.round_number,subsession.room_busy,subsession.pay_per_min,subsession.wait_before_leave,subsession.max_wait_time,subsession.bonus,subsession.views,subsession.selection_method,session.code,session.label,session.experimenter_name,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
115,34aldehg,,0,0,19,,,,,,0,,,0.00,115,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
116,mig2gbsy,,0,0,19,,,,,,0,,,0.00,116,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
117,1ahokk0f,,0,0,19,,,,,,0,,,0.00,117,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
118,u6bukhqt,,0,0,19,,,,,,0,,,0.00,118,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
119,vgrushso,,0,0,19,,,,,,0,,,0.00,119,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
120,v0iuwcl3,,0,0,19,,,,,,0,,,0.00,120,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
121,trukfzf6,,0,0,19,,,,,,0,,,0.00,121,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
122,r96zj8j6,,0,0,19,,,,,,0,,,0.00,122,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
123,l8n8ikqg,,0,0,19,,,,,,0,,,0.00,123,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
124,3xmsi0lb,,0,0,19,,,,,,0,,,0.00,124,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
125,8kf50s1g,,0,0,19,,,,,,0,,,0.00,125,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
126,go960oxw,,0,0,19,,,,,,0,,,0.00,126,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
127,0m7sz5u6,,0,0,19,,,,,,0,,,0.00,127,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
128,tv8mcnt1,,0,0,19,,,,,,0,,,0.00,128,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
129,kwy7twof,,0,0,19,,,,,,0,,,0.00,129,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
130,ovv80tr7,,0,0,19,,,,,,0,,,0.00,130,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
131,cdotkprb,,0,0,19,,,,,,0,,,0.00,131,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
132,jgpscib0,,0,0,19,,,,,,0,,,0.00,132,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
133,8dlcr1ie,,0,0,19,,,,,,0,,,0.00,133,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
134,p1g6lgll,,0,0,19,,,,,,0,,,0.00,134,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
135,vss64d46,,0,0,19,,,,,,0,,,0.00,135,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
136,7xsy0swo,,0,0,19,,,,,,0,,,0.00,136,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
137,axxj7a3r,,0,0,19,,,,,,0,,,0.00,137,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
138,uyced3ed,,0,0,19,,,,,,0,,,0.00,138,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
139,zr7ifsey,,0,0,19,,,,,,0,,,0.00,139,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
140,9atcx8k9,,0,0,19,,,,,,0,,,0.00,140,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
141,m0w523ch,,0,0,19,,,,,,0,,,0.00,141,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
142,7c3bggsq,,0,0,19,,,,,,0,,,0.00,142,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
143,hqpujhbm,,0,0,19,,,,,,0,,,0.00,143,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
144,wmu0m46m,,0,0,19,,,,,,0,,,0.00,144,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
145,zqvkfvj4,,0,0,19,,,,,,0,,,0.00,145,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
146,aeb9rwvp,,0,0,19,,,,,,0,,,0.00,146,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
147,fogt5wi2,,0,0,19,,,,,,0,,,0.00,147,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
148,9bura2hp,,0,0,19,,,,,,0,,,0.00,148,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
149,ier2eqmk,,0,0,19,,,,,,0,,,0.00,149,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
150,zx55egou,,0,0,19,,,,,,0,,,0.00,150,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
151,qp34dfv9,,0,0,19,,,,,,0,,,0.00,151,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
152,8n88trd6,,0,0,19,,,,,,0,,,0.00,152,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
153,204kvoy6,,0,0,19,,,,,,0,,,0.00,153,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
154,z23k5jtp,,0,0,19,,,,,,0,,,0.00,154,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
155,r1mqmosy,,0,0,19,,,,,,0,,,0.00,155,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
156,15cefp4k,,0,0,19,,,,,,0,,,0.00,156,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
157,7en2yfss,,0,0,19,,,,,,0,,,0.00,157,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
158,nabxssol,,0,0,19,,,,,,0,,,0.00,158,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
159,74dcvap9,,0,0,19,,,,,,0,,,0.00,159,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
160,4ll4t36r,,0,0,19,,,,,,0,,,0.00,160,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
161,qoz6dn6l,,0,0,19,,,,,,0,,,0.00,161,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
162,ne08s2o9,,0,0,19,,,,,,0,,,0.00,162,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
163,bfbnd3re,,0,0,19,,,,,,0,,,0.00,163,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
164,pd9annjt,,0,0,19,,,,,,0,,,0.00,164,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
165,joz0bl97,,0,0,19,,,,,,0,,,0.00,165,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
166,s4ag04sq,,0,0,19,,,,,,0,,,0.00,166,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
167,8ams3uy2,,0,0,19,,,,,,0,,,0.00,167,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
168,vz97fyg3,,0,0,19,,,,,,0,,,0.00,168,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
169,uumydv2h,,0,0,19,,,,,,0,,,0.00,169,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
170,cmr0nglx,,0,0,19,,,,,,0,,,0.00,170,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
171,nae5bhvb,,0,0,19,,,,,,0,,,0.00,171,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
172,3hzcxa9c,,0,0,19,,,,,,0,,,0.00,172,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
173,onqdme4k,,0,0,19,,,,,,0,,,0.00,173,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
174,w7thwnf6,,0,0,19,,,,,,0,,,0.00,174,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
175,rpdzvxfg,,0,0,19,,,,,,0,,,0.00,175,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
176,hmufn49c,,0,0,19,,,,,,0,,,0.00,176,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
177,oalr0fqj,,0,0,19,,,,,,0,,,0.00,177,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
178,1a1uq3nr,,0,0,19,,,,,,0,,,0.00,178,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
179,cao7okyj,,0,0,19,,,,,,0,,,0.00,179,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
180,wrvnmy00,,0,0,19,,,,,,0,,,0.00,180,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
181,toiwb6c7,,0,0,19,,,,,,0,,,0.00,181,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
182,e41d3v87,,0,0,19,,,,,,0,,,0.00,182,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
183,y5z805rs,,0,0,19,,,,,,0,,,0.00,183,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
184,fbe9upxp,,0,0,19,,,,,,0,,,0.00,184,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
185,a1giqooa,,0,0,19,,,,,,0,,,0.00,185,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
186,vp32cy2a,,0,0,19,,,,,,0,,,0.00,186,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
187,u7edblva,,0,0,19,,,,,,0,,,0.00,187,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
188,cymfezlh,,0,0,19,,,,,,0,,,0.00,188,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
189,q6bnwn3e,,0,0,19,,,,,,0,,,0.00,189,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
190,fj00axf4,,0,0,19,,,,,,0,,,0.00,190,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
191,caga1l9c,,0,0,19,,,,,,0,,,0.00,191,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
192,n5xmz8tu,,0,0,19,,,,,,0,,,0.00,192,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
193,y7gua5l6,,0,0,19,,,,,,0,,,0.00,193,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
194,xb1mt4zq,,0,0,19,,,,,,0,,,0.00,194,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
195,nzb1i4hp,,0,0,19,,,,,,0,,,0.00,195,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
196,qnsy2zq9,,0,0,19,,,,,,0,,,0.00,196,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
197,7r66o36y,,0,0,19,,,,,,0,,,0.00,197,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
198,zvdjv1mq,,0,0,19,,,,,,0,,,0.00,198,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
199,msonjk0d,,0,0,19,,,,,,0,,,0.00,199,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
200,dpjms3ps,,0,0,19,,,,,,0,,,0.00,200,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
