participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._round_number,participant._current_page_name,participant.ip_address,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,participant.payoff_plus_participation_fee,session.code,session.label,session.experimenter_name,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,session.config.bonus,session.config.views,session.config.pay_per_min,session.config.wait_before_leave,session.config.selection_method,session.config.participation_fee,session.config.real_world_currency_per_point,consent.1.player.id_in_group,consent.1.player.consent,consent.1.player.is_dropout,consent.1.player.payoff,consent.1.group.id_in_subsession,consent.1.subsession.round_number,consent.2.player.id_in_group,consent.2.player.consent,consent.2.player.is_dropout,consent.2.player.payoff,consent.2.group.id_in_subsession,consent.2.subsession.round_number,consent.3.player.id_in_group,consent.3.player.consent,consent.3.player.is_dropout,consent.3.player.payoff,consent.3.group.id_in_subsession,consent.3.subsession.round_number,consent.4.player.id_in_group,consent.4.player.consent,consent.4.player.is_dropout,consent.4.player.payoff,consent.4.group.id_in_subsession,consent.4.subsession.round_number,consent.5.player.id_in_group,consent.5.player.consent,consent.5.player.is_dropout,consent.5.player.payoff,consent.5.group.id_in_subsession,consent.5.subsession.round_number,consent.6.player.id_in_group,consent.6.player.consent,consent.6.player.is_dropout,consent.6.player.payoff,consent.6.group.id_in_subsession,consent.6.subsession.round_number,consent.7.player.id_in_group,consent.7.player.consent,consent.7.player.is_dropout,consent.7.player.payoff,consent.7.group.id_in_subsession,consent.7.subsession.round_number,consent.8.player.id_in_group,consent.8.player.consent,consent.8.player.is_dropout,consent.8.player.payoff,consent.8.group.id_in_subsession,consent.8.subsession.round_number,ox.1.player.id_in_group,ox.1.player.decision_order,ox.1.player.decision_history,ox.1.player.estimate,ox.1.player.estimate_p,ox.1.player.estimate_kg,ox.1.player.estimate_percent_diff,ox.1.player.unit,ox.1.player.early_finish,ox.1.player.wp_timer_start,ox.1.player.sec_spent,ox.1.player.sec_earned,ox.1.player.payoff,ox.1.group.id_in_subsession,ox.1.subsession.round_number,ox.1.subsession.worker_running,ox.1.subsession.someone_arriving,ox.1.subsession.pay_per_min,ox.1.subsession.wait_before_leave,ox.1.subsession.max_wait_time,ox.1.subsession.bonus,ox.1.subsession.views,ox.1.subsession.selection_method
583,k3qw1y7i,,0,0,19,,,,,,0,,,0.00,0.10,gaijydul,,,3S1L4CQSFXO0NOF0SZ3GXTQRUVRFAZ,375MF9UHNS9MS6QQRY53YI5KPHEXS6,,0,1,0,0.2,30,history,0.10,0.0,583,0,0,0.00,1,1,583,0,0,0.00,1,2,583,0,0,0.00,1,3,583,0,0,0.00,1,4,583,0,0,0.00,1,5,583,0,0,0.00,1,6,583,0,0,0.00,1,7,583,0,0,0.00,1,8,583,0,,,,,,,,,,,0.00,1,1,0,0,0.2,30,300,1,0,history
584,whiks2wa,,0,0,19,,,,,,0,,,0.00,0.10,gaijydul,,,3S1L4CQSFXO0NOF0SZ3GXTQRUVRFAZ,375MF9UHNS9MS6QQRY53YI5KPHEXS6,,0,1,0,0.2,30,history,0.10,0.0,584,0,0,0.00,1,1,584,0,0,0.00,1,2,584,0,0,0.00,1,3,584,0,0,0.00,1,4,584,0,0,0.00,1,5,584,0,0,0.00,1,6,584,0,0,0.00,1,7,584,0,0,0.00,1,8,584,0,,,,,,,,,,,0.00,1,1,0,0,0.2,30,300,1,0,history
585,9mlaa2yr,,0,0,19,,,,,,0,,,0.00,0.10,gaijydul,,,3S1L4CQSFXO0NOF0SZ3GXTQRUVRFAZ,375MF9UHNS9MS6QQRY53YI5KPHEXS6,,0,1,0,0.2,30,history,0.10,0.0,585,0,0,0.00,1,1,585,0,0,0.00,1,2,585,0,0,0.00,1,3,585,0,0,0.00,1,4,585,0,0,0.00,1,5,585,0,0,0.00,1,6,585,0,0,0.00,1,7,585,0,0,0.00,1,8,585,0,,,,,,,,,,,0.00,1,1,0,0,0.2,30,300,1,0,history
586,5lln5k2q,,0,0,19,,,,,,0,,,0.00,0.10,gaijydul,,,3S1L4CQSFXO0NOF0SZ3GXTQRUVRFAZ,375MF9UHNS9MS6QQRY53YI5KPHEXS6,,0,1,0,0.2,30,history,0.10,0.0,586,0,0,0.00,1,1,586,0,0,0.00,1,2,586,0,0,0.00,1,3,586,0,0,0.00,1,4,586,0,0,0.00,1,5,586,0,0,0.00,1,6,586,0,0,0.00,1,7,586,0,0,0.00,1,8,586,0,,,,,,,,,,,0.00,1,1,0,0,0.2,30,300,1,0,history
587,mhko0zyv,,0,0,19,,,,,,0,,,0.00,0.10,gaijydul,,,3S1L4CQSFXO0NOF0SZ3GXTQRUVRFAZ,375MF9UHNS9MS6QQRY53YI5KPHEXS6,,0,1,0,0.2,30,history,0.10,0.0,587,0,0,0.00,1,1,587,0,0,0.00,1,2,587,0,0,0.00,1,3,587,0,0,0.00,1,4,587,0,0,0.00,1,5,587,0,0,0.00,1,6,587,0,0,0.00,1,7,587,0,0,0.00,1,8,587,0,,,,,,,,,,,0.00,1,1,0,0,0.2,30,300,1,0,history
588,2n0cvt38,,0,0,19,,,,,,0,,,0.00,0.10,gaijydul,,,3S1L4CQSFXO0NOF0SZ3GXTQRUVRFAZ,375MF9UHNS9MS6QQRY53YI5KPHEXS6,,0,1,0,0.2,30,history,0.10,0.0,588,0,0,0.00,1,1,588,0,0,0.00,1,2,588,0,0,0.00,1,3,588,0,0,0.00,1,4,588,0,0,0.00,1,5,588,0,0,0.00,1,6,588,0,0,0.00,1,7,588,0,0,0.00,1,8,588,0,,,,,,,,,,,0.00,1,1,0,0,0.2,30,300,1,0,history
589,dv0to0p4,,0,0,19,,,,,,0,,,0.00,0.10,gaijydul,,,3S1L4CQSFXO0NOF0SZ3GXTQRUVRFAZ,375MF9UHNS9MS6QQRY53YI5KPHEXS6,,0,1,0,0.2,30,history,0.10,0.0,589,0,0,0.00,1,1,589,0,0,0.00,1,2,589,0,0,0.00,1,3,589,0,0,0.00,1,4,589,0,0,0.00,1,5,589,0,0,0.00,1,6,589,0,0,0.00,1,7,589,0,0,0.00,1,8,589,0,,,,,,,,,,,0.00,1,1,0,0,0.2,30,300,1,0,history
590,ff0ym8zd,,0,0,19,,,,,,0,,,0.00,0.10,gaijydul,,,3S1L4CQSFXO0NOF0SZ3GXTQRUVRFAZ,375MF9UHNS9MS6QQRY53YI5KPHEXS6,,0,1,0,0.2,30,history,0.10,0.0,590,0,0,0.00,1,1,590,0,0,0.00,1,2,590,0,0,0.00,1,3,590,0,0,0.00,1,4,590,0,0,0.00,1,5,590,0,0,0.00,1,6,590,0,0,0.00,1,7,590,0,0,0.00,1,8,590,0,,,,,,,,,,,0.00,1,1,0,0,0.2,30,300,1,0,history
591,s9k8fyg7,,0,0,19,,,,,,0,,,0.00,0.10,gaijydul,,,3S1L4CQSFXO0NOF0SZ3GXTQRUVRFAZ,375MF9UHNS9MS6QQRY53YI5KPHEXS6,,0,1,0,0.2,30,history,0.10,0.0,591,0,0,0.00,1,1,591,0,0,0.00,1,2,591,0,0,0.00,1,3,591,0,0,0.00,1,4,591,0,0,0.00,1,5,591,0,0,0.00,1,6,591,0,0,0.00,1,7,591,0,0,0.00,1,8,591,0,,,,,,,,,,,0.00,1,1,0,0,0.2,30,300,1,0,history
592,p7hnuoeg,,0,0,19,,,,,,0,,,0.00,0.10,gaijydul,,,3S1L4CQSFXO0NOF0SZ3GXTQRUVRFAZ,375MF9UHNS9MS6QQRY53YI5KPHEXS6,,0,1,0,0.2,30,history,0.10,0.0,592,0,0,0.00,1,1,592,0,0,0.00,1,2,592,0,0,0.00,1,3,592,0,0,0.00,1,4,592,0,0,0.00,1,5,592,0,0,0.00,1,6,592,0,0,0.00,1,7,592,0,0,0.00,1,8,592,0,,,,,,,,,,,0.00,1,1,0,0,0.2,30,300,1,0,history
593,bag9to2a,,0,0,19,,,,,,0,,,0.00,0.10,gaijydul,,,3S1L4CQSFXO0NOF0SZ3GXTQRUVRFAZ,375MF9UHNS9MS6QQRY53YI5KPHEXS6,,0,1,0,0.2,30,history,0.10,0.0,593,0,0,0.00,1,1,593,0,0,0.00,1,2,593,0,0,0.00,1,3,593,0,0,0.00,1,4,593,0,0,0.00,1,5,593,0,0,0.00,1,6,593,0,0,0.00,1,7,593,0,0,0.00,1,8,593,0,,,,,,,,,,,0.00,1,1,0,0,0.2,30,300,1,0,history
594,8n9bffmc,,0,0,19,,,,,,0,,,0.00,0.10,gaijydul,,,3S1L4CQSFXO0NOF0SZ3GXTQRUVRFAZ,375MF9UHNS9MS6QQRY53YI5KPHEXS6,,0,1,0,0.2,30,history,0.10,0.0,594,0,0,0.00,1,1,594,0,0,0.00,1,2,594,0,0,0.00,1,3,594,0,0,0.00,1,4,594,0,0,0.00,1,5,594,0,0,0.00,1,6,594,0,0,0.00,1,7,594,0,0,0.00,1,8,594,0,,,,,,,,,,,0.00,1,1,0,0,0.2,30,300,1,0,history
595,41q6q5a8,,0,0,19,,,,,,0,,,0.00,0.10,gaijydul,,,3S1L4CQSFXO0NOF0SZ3GXTQRUVRFAZ,375MF9UHNS9MS6QQRY53YI5KPHEXS6,,0,1,0,0.2,30,history,0.10,0.0,595,0,0,0.00,1,1,595,0,0,0.00,1,2,595,0,0,0.00,1,3,595,0,0,0.00,1,4,595,0,0,0.00,1,5,595,0,0,0.00,1,6,595,0,0,0.00,1,7,595,0,0,0.00,1,8,595,0,,,,,,,,,,,0.00,1,1,0,0,0.2,30,300,1,0,history
596,8rvu8xp5,,0,0,19,,,,,,0,,,0.00,0.10,gaijydul,,,3S1L4CQSFXO0NOF0SZ3GXTQRUVRFAZ,375MF9UHNS9MS6QQRY53YI5KPHEXS6,,0,1,0,0.2,30,history,0.10,0.0,596,0,0,0.00,1,1,596,0,0,0.00,1,2,596,0,0,0.00,1,3,596,0,0,0.00,1,4,596,0,0,0.00,1,5,596,0,0,0.00,1,6,596,0,0,0.00,1,7,596,0,0,0.00,1,8,596,0,,,,,,,,,,,0.00,1,1,0,0,0.2,30,300,1,0,history
597,gfhkig92,,0,0,19,,,,,,0,,,0.00,0.10,gaijydul,,,3S1L4CQSFXO0NOF0SZ3GXTQRUVRFAZ,375MF9UHNS9MS6QQRY53YI5KPHEXS6,,0,1,0,0.2,30,history,0.10,0.0,597,0,0,0.00,1,1,597,0,0,0.00,1,2,597,0,0,0.00,1,3,597,0,0,0.00,1,4,597,0,0,0.00,1,5,597,0,0,0.00,1,6,597,0,0,0.00,1,7,597,0,0,0.00,1,8,597,0,,,,,,,,,,,0.00,1,1,0,0,0.2,30,300,1,0,history
598,4ulg4bsd,,0,0,19,,,,,,0,,,0.00,0.10,gaijydul,,,3S1L4CQSFXO0NOF0SZ3GXTQRUVRFAZ,375MF9UHNS9MS6QQRY53YI5KPHEXS6,,0,1,0,0.2,30,history,0.10,0.0,598,0,0,0.00,1,1,598,0,0,0.00,1,2,598,0,0,0.00,1,3,598,0,0,0.00,1,4,598,0,0,0.00,1,5,598,0,0,0.00,1,6,598,0,0,0.00,1,7,598,0,0,0.00,1,8,598,0,,,,,,,,,,,0.00,1,1,0,0,0.2,30,300,1,0,history
599,i9gx2ggp,,0,0,19,,,,,,0,,,0.00,0.10,gaijydul,,,3S1L4CQSFXO0NOF0SZ3GXTQRUVRFAZ,375MF9UHNS9MS6QQRY53YI5KPHEXS6,,0,1,0,0.2,30,history,0.10,0.0,599,0,0,0.00,1,1,599,0,0,0.00,1,2,599,0,0,0.00,1,3,599,0,0,0.00,1,4,599,0,0,0.00,1,5,599,0,0,0.00,1,6,599,0,0,0.00,1,7,599,0,0,0.00,1,8,599,0,,,,,,,,,,,0.00,1,1,0,0,0.2,30,300,1,0,history
600,1lumv2al,,0,0,19,,,,,,0,,,0.00,0.10,gaijydul,,,3S1L4CQSFXO0NOF0SZ3GXTQRUVRFAZ,375MF9UHNS9MS6QQRY53YI5KPHEXS6,,0,1,0,0.2,30,history,0.10,0.0,600,0,0,0.00,1,1,600,0,0,0.00,1,2,600,0,0,0.00,1,3,600,0,0,0.00,1,4,600,0,0,0.00,1,5,600,0,0,0.00,1,6,600,0,0,0.00,1,7,600,0,0,0.00,1,8,600,0,,,,,,,,,,,0.00,1,1,0,0,0.2,30,300,1,0,history
601,l5b5vsvl,,0,0,19,,,,,,0,,,0.00,0.10,gaijydul,,,3S1L4CQSFXO0NOF0SZ3GXTQRUVRFAZ,375MF9UHNS9MS6QQRY53YI5KPHEXS6,,0,1,0,0.2,30,history,0.10,0.0,601,0,0,0.00,1,1,601,0,0,0.00,1,2,601,0,0,0.00,1,3,601,0,0,0.00,1,4,601,0,0,0.00,1,5,601,0,0,0.00,1,6,601,0,0,0.00,1,7,601,0,0,0.00,1,8,601,0,,,,,,,,,,,0.00,1,1,0,0,0.2,30,300,1,0,history
602,1lefhao2,,0,0,19,,,,,,0,,,0.00,0.10,gaijydul,,,3S1L4CQSFXO0NOF0SZ3GXTQRUVRFAZ,375MF9UHNS9MS6QQRY53YI5KPHEXS6,,0,1,0,0.2,30,history,0.10,0.0,602,0,0,0.00,1,1,602,0,0,0.00,1,2,602,0,0,0.00,1,3,602,0,0,0.00,1,4,602,0,0,0.00,1,5,602,0,0,0.00,1,6,602,0,0,0.00,1,7,602,0,0,0.00,1,8,602,0,,,,,,,,,,,0.00,1,1,0,0,0.2,30,300,1,0,history
603,5drjvjo0,,0,0,19,,,,,,0,,,0.00,0.10,gaijydul,,,3S1L4CQSFXO0NOF0SZ3GXTQRUVRFAZ,375MF9UHNS9MS6QQRY53YI5KPHEXS6,,0,1,0,0.2,30,history,0.10,0.0,603,0,0,0.00,1,1,603,0,0,0.00,1,2,603,0,0,0.00,1,3,603,0,0,0.00,1,4,603,0,0,0.00,1,5,603,0,0,0.00,1,6,603,0,0,0.00,1,7,603,0,0,0.00,1,8,603,0,,,,,,,,,,,0.00,1,1,0,0,0.2,30,300,1,0,history
604,6qwvlsct,,0,0,19,,,,,,0,,,0.00,0.10,gaijydul,,,3S1L4CQSFXO0NOF0SZ3GXTQRUVRFAZ,375MF9UHNS9MS6QQRY53YI5KPHEXS6,,0,1,0,0.2,30,history,0.10,0.0,604,0,0,0.00,1,1,604,0,0,0.00,1,2,604,0,0,0.00,1,3,604,0,0,0.00,1,4,604,0,0,0.00,1,5,604,0,0,0.00,1,6,604,0,0,0.00,1,7,604,0,0,0.00,1,8,604,0,,,,,,,,,,,0.00,1,1,0,0,0.2,30,300,1,0,history
605,usxnhejy,,0,0,19,,,,,,0,,,0.00,0.10,gaijydul,,,3S1L4CQSFXO0NOF0SZ3GXTQRUVRFAZ,375MF9UHNS9MS6QQRY53YI5KPHEXS6,,0,1,0,0.2,30,history,0.10,0.0,605,0,0,0.00,1,1,605,0,0,0.00,1,2,605,0,0,0.00,1,3,605,0,0,0.00,1,4,605,0,0,0.00,1,5,605,0,0,0.00,1,6,605,0,0,0.00,1,7,605,0,0,0.00,1,8,605,0,,,,,,,,,,,0.00,1,1,0,0,0.2,30,300,1,0,history
606,6jvkwuw1,,0,0,19,,,,,,0,,,0.00,0.10,gaijydul,,,3S1L4CQSFXO0NOF0SZ3GXTQRUVRFAZ,375MF9UHNS9MS6QQRY53YI5KPHEXS6,,0,1,0,0.2,30,history,0.10,0.0,606,0,0,0.00,1,1,606,0,0,0.00,1,2,606,0,0,0.00,1,3,606,0,0,0.00,1,4,606,0,0,0.00,1,5,606,0,0,0.00,1,6,606,0,0,0.00,1,7,606,0,0,0.00,1,8,606,0,,,,,,,,,,,0.00,1,1,0,0,0.2,30,300,1,0,history
607,cxddwqu0,,0,0,19,,,,,,0,,,0.00,0.10,gaijydul,,,3S1L4CQSFXO0NOF0SZ3GXTQRUVRFAZ,375MF9UHNS9MS6QQRY53YI5KPHEXS6,,0,1,0,0.2,30,history,0.10,0.0,607,0,0,0.00,1,1,607,0,0,0.00,1,2,607,0,0,0.00,1,3,607,0,0,0.00,1,4,607,0,0,0.00,1,5,607,0,0,0.00,1,6,607,0,0,0.00,1,7,607,0,0,0.00,1,8,607,0,,,,,,,,,,,0.00,1,1,0,0,0.2,30,300,1,0,history
608,8p6exp43,,0,0,19,,,,,,0,,,0.00,0.10,gaijydul,,,3S1L4CQSFXO0NOF0SZ3GXTQRUVRFAZ,375MF9UHNS9MS6QQRY53YI5KPHEXS6,,0,1,0,0.2,30,history,0.10,0.0,608,0,0,0.00,1,1,608,0,0,0.00,1,2,608,0,0,0.00,1,3,608,0,0,0.00,1,4,608,0,0,0.00,1,5,608,0,0,0.00,1,6,608,0,0,0.00,1,7,608,0,0,0.00,1,8,608,0,,,,,,,,,,,0.00,1,1,0,0,0.2,30,300,1,0,history
609,ye0ap5e0,,0,0,19,,,,,,0,,,0.00,0.10,gaijydul,,,3S1L4CQSFXO0NOF0SZ3GXTQRUVRFAZ,375MF9UHNS9MS6QQRY53YI5KPHEXS6,,0,1,0,0.2,30,history,0.10,0.0,609,0,0,0.00,1,1,609,0,0,0.00,1,2,609,0,0,0.00,1,3,609,0,0,0.00,1,4,609,0,0,0.00,1,5,609,0,0,0.00,1,6,609,0,0,0.00,1,7,609,0,0,0.00,1,8,609,0,,,,,,,,,,,0.00,1,1,0,0,0.2,30,300,1,0,history
610,h00h5b0e,,0,0,19,,,,,,0,,,0.00,0.10,gaijydul,,,3S1L4CQSFXO0NOF0SZ3GXTQRUVRFAZ,375MF9UHNS9MS6QQRY53YI5KPHEXS6,,0,1,0,0.2,30,history,0.10,0.0,610,0,0,0.00,1,1,610,0,0,0.00,1,2,610,0,0,0.00,1,3,610,0,0,0.00,1,4,610,0,0,0.00,1,5,610,0,0,0.00,1,6,610,0,0,0.00,1,7,610,0,0,0.00,1,8,610,0,,,,,,,,,,,0.00,1,1,0,0,0.2,30,300,1,0,history
611,2d8s8sxx,,0,0,19,,,,,,0,,,0.00,0.10,gaijydul,,,3S1L4CQSFXO0NOF0SZ3GXTQRUVRFAZ,375MF9UHNS9MS6QQRY53YI5KPHEXS6,,0,1,0,0.2,30,history,0.10,0.0,611,0,0,0.00,1,1,611,0,0,0.00,1,2,611,0,0,0.00,1,3,611,0,0,0.00,1,4,611,0,0,0.00,1,5,611,0,0,0.00,1,6,611,0,0,0.00,1,7,611,0,0,0.00,1,8,611,0,,,,,,,,,,,0.00,1,1,0,0,0.2,30,300,1,0,history
612,7vmyai5x,,0,0,19,,,,,,0,,,0.00,0.10,gaijydul,,,3S1L4CQSFXO0NOF0SZ3GXTQRUVRFAZ,375MF9UHNS9MS6QQRY53YI5KPHEXS6,,0,1,0,0.2,30,history,0.10,0.0,612,0,0,0.00,1,1,612,0,0,0.00,1,2,612,0,0,0.00,1,3,612,0,0,0.00,1,4,612,0,0,0.00,1,5,612,0,0,0.00,1,6,612,0,0,0.00,1,7,612,0,0,0.00,1,8,612,0,,,,,,,,,,,0.00,1,1,0,0,0.2,30,300,1,0,history
613,q51j5679,,0,0,19,,,,,,0,,,0.00,0.10,gaijydul,,,3S1L4CQSFXO0NOF0SZ3GXTQRUVRFAZ,375MF9UHNS9MS6QQRY53YI5KPHEXS6,,0,1,0,0.2,30,history,0.10,0.0,613,0,0,0.00,1,1,613,0,0,0.00,1,2,613,0,0,0.00,1,3,613,0,0,0.00,1,4,613,0,0,0.00,1,5,613,0,0,0.00,1,6,613,0,0,0.00,1,7,613,0,0,0.00,1,8,613,0,,,,,,,,,,,0.00,1,1,0,0,0.2,30,300,1,0,history
614,64xtijqo,,0,0,19,,,,,,0,,,0.00,0.10,gaijydul,,,3S1L4CQSFXO0NOF0SZ3GXTQRUVRFAZ,375MF9UHNS9MS6QQRY53YI5KPHEXS6,,0,1,0,0.2,30,history,0.10,0.0,614,0,0,0.00,1,1,614,0,0,0.00,1,2,614,0,0,0.00,1,3,614,0,0,0.00,1,4,614,0,0,0.00,1,5,614,0,0,0.00,1,6,614,0,0,0.00,1,7,614,0,0,0.00,1,8,614,0,,,,,,,,,,,0.00,1,1,0,0,0.2,30,300,1,0,history
615,nhnzpiin,,0,0,19,,,,,,0,,,0.00,0.10,gaijydul,,,3S1L4CQSFXO0NOF0SZ3GXTQRUVRFAZ,375MF9UHNS9MS6QQRY53YI5KPHEXS6,,0,1,0,0.2,30,history,0.10,0.0,615,0,0,0.00,1,1,615,0,0,0.00,1,2,615,0,0,0.00,1,3,615,0,0,0.00,1,4,615,0,0,0.00,1,5,615,0,0,0.00,1,6,615,0,0,0.00,1,7,615,0,0,0.00,1,8,615,0,,,,,,,,,,,0.00,1,1,0,0,0.2,30,300,1,0,history
616,ydo8sl34,,0,0,19,,,,,,0,,,0.00,0.10,gaijydul,,,3S1L4CQSFXO0NOF0SZ3GXTQRUVRFAZ,375MF9UHNS9MS6QQRY53YI5KPHEXS6,,0,1,0,0.2,30,history,0.10,0.0,616,0,0,0.00,1,1,616,0,0,0.00,1,2,616,0,0,0.00,1,3,616,0,0,0.00,1,4,616,0,0,0.00,1,5,616,0,0,0.00,1,6,616,0,0,0.00,1,7,616,0,0,0.00,1,8,616,0,,,,,,,,,,,0.00,1,1,0,0,0.2,30,300,1,0,history
617,8wgnuohw,,0,0,19,,,,,,0,,,0.00,0.10,gaijydul,,,3S1L4CQSFXO0NOF0SZ3GXTQRUVRFAZ,375MF9UHNS9MS6QQRY53YI5KPHEXS6,,0,1,0,0.2,30,history,0.10,0.0,617,0,0,0.00,1,1,617,0,0,0.00,1,2,617,0,0,0.00,1,3,617,0,0,0.00,1,4,617,0,0,0.00,1,5,617,0,0,0.00,1,6,617,0,0,0.00,1,7,617,0,0,0.00,1,8,617,0,,,,,,,,,,,0.00,1,1,0,0,0.2,30,300,1,0,history
618,i87jkyvy,,0,0,19,,,,,,0,,,0.00,0.10,gaijydul,,,3S1L4CQSFXO0NOF0SZ3GXTQRUVRFAZ,375MF9UHNS9MS6QQRY53YI5KPHEXS6,,0,1,0,0.2,30,history,0.10,0.0,618,0,0,0.00,1,1,618,0,0,0.00,1,2,618,0,0,0.00,1,3,618,0,0,0.00,1,4,618,0,0,0.00,1,5,618,0,0,0.00,1,6,618,0,0,0.00,1,7,618,0,0,0.00,1,8,618,0,,,,,,,,,,,0.00,1,1,0,0,0.2,30,300,1,0,history
619,8tvull8b,,0,0,19,,,,,,0,,,0.00,0.10,gaijydul,,,3S1L4CQSFXO0NOF0SZ3GXTQRUVRFAZ,375MF9UHNS9MS6QQRY53YI5KPHEXS6,,0,1,0,0.2,30,history,0.10,0.0,619,0,0,0.00,1,1,619,0,0,0.00,1,2,619,0,0,0.00,1,3,619,0,0,0.00,1,4,619,0,0,0.00,1,5,619,0,0,0.00,1,6,619,0,0,0.00,1,7,619,0,0,0.00,1,8,619,0,,,,,,,,,,,0.00,1,1,0,0,0.2,30,300,1,0,history
620,u7zkernq,,0,0,19,,,,,,0,,,0.00,0.10,gaijydul,,,3S1L4CQSFXO0NOF0SZ3GXTQRUVRFAZ,375MF9UHNS9MS6QQRY53YI5KPHEXS6,,0,1,0,0.2,30,history,0.10,0.0,620,0,0,0.00,1,1,620,0,0,0.00,1,2,620,0,0,0.00,1,3,620,0,0,0.00,1,4,620,0,0,0.00,1,5,620,0,0,0.00,1,6,620,0,0,0.00,1,7,620,0,0,0.00,1,8,620,0,,,,,,,,,,,0.00,1,1,0,0,0.2,30,300,1,0,history
621,ijtsu0xp,,0,0,19,,,,,,0,,,0.00,0.10,gaijydul,,,3S1L4CQSFXO0NOF0SZ3GXTQRUVRFAZ,375MF9UHNS9MS6QQRY53YI5KPHEXS6,,0,1,0,0.2,30,history,0.10,0.0,621,0,0,0.00,1,1,621,0,0,0.00,1,2,621,0,0,0.00,1,3,621,0,0,0.00,1,4,621,0,0,0.00,1,5,621,0,0,0.00,1,6,621,0,0,0.00,1,7,621,0,0,0.00,1,8,621,0,,,,,,,,,,,0.00,1,1,0,0,0.2,30,300,1,0,history
622,ou2dvk30,,0,0,19,,,,,,0,,,0.00,0.10,gaijydul,,,3S1L4CQSFXO0NOF0SZ3GXTQRUVRFAZ,375MF9UHNS9MS6QQRY53YI5KPHEXS6,,0,1,0,0.2,30,history,0.10,0.0,622,0,0,0.00,1,1,622,0,0,0.00,1,2,622,0,0,0.00,1,3,622,0,0,0.00,1,4,622,0,0,0.00,1,5,622,0,0,0.00,1,6,622,0,0,0.00,1,7,622,0,0,0.00,1,8,622,0,,,,,,,,,,,0.00,1,1,0,0,0.2,30,300,1,0,history
623,42s1tw1b,,0,0,19,,,,,,0,,,0.00,0.10,gaijydul,,,3S1L4CQSFXO0NOF0SZ3GXTQRUVRFAZ,375MF9UHNS9MS6QQRY53YI5KPHEXS6,,0,1,0,0.2,30,history,0.10,0.0,623,0,0,0.00,1,1,623,0,0,0.00,1,2,623,0,0,0.00,1,3,623,0,0,0.00,1,4,623,0,0,0.00,1,5,623,0,0,0.00,1,6,623,0,0,0.00,1,7,623,0,0,0.00,1,8,623,0,,,,,,,,,,,0.00,1,1,0,0,0.2,30,300,1,0,history
624,tlk38d9o,,0,0,19,,,,,,0,,,0.00,0.10,gaijydul,,,3S1L4CQSFXO0NOF0SZ3GXTQRUVRFAZ,375MF9UHNS9MS6QQRY53YI5KPHEXS6,,0,1,0,0.2,30,history,0.10,0.0,624,0,0,0.00,1,1,624,0,0,0.00,1,2,624,0,0,0.00,1,3,624,0,0,0.00,1,4,624,0,0,0.00,1,5,624,0,0,0.00,1,6,624,0,0,0.00,1,7,624,0,0,0.00,1,8,624,0,,,,,,,,,,,0.00,1,1,0,0,0.2,30,300,1,0,history
625,0l9covk9,,0,0,19,,,,,,0,,,0.00,0.10,gaijydul,,,3S1L4CQSFXO0NOF0SZ3GXTQRUVRFAZ,375MF9UHNS9MS6QQRY53YI5KPHEXS6,,0,1,0,0.2,30,history,0.10,0.0,625,0,0,0.00,1,1,625,0,0,0.00,1,2,625,0,0,0.00,1,3,625,0,0,0.00,1,4,625,0,0,0.00,1,5,625,0,0,0.00,1,6,625,0,0,0.00,1,7,625,0,0,0.00,1,8,625,0,,,,,,,,,,,0.00,1,1,0,0,0.2,30,300,1,0,history
626,g72hy5mn,,0,0,19,,,,,,0,,,0.00,0.10,gaijydul,,,3S1L4CQSFXO0NOF0SZ3GXTQRUVRFAZ,375MF9UHNS9MS6QQRY53YI5KPHEXS6,,0,1,0,0.2,30,history,0.10,0.0,626,0,0,0.00,1,1,626,0,0,0.00,1,2,626,0,0,0.00,1,3,626,0,0,0.00,1,4,626,0,0,0.00,1,5,626,0,0,0.00,1,6,626,0,0,0.00,1,7,626,0,0,0.00,1,8,626,0,,,,,,,,,,,0.00,1,1,0,0,0.2,30,300,1,0,history
627,lychoe8p,,0,0,19,,,,,,0,,,0.00,0.10,gaijydul,,,3S1L4CQSFXO0NOF0SZ3GXTQRUVRFAZ,375MF9UHNS9MS6QQRY53YI5KPHEXS6,,0,1,0,0.2,30,history,0.10,0.0,627,0,0,0.00,1,1,627,0,0,0.00,1,2,627,0,0,0.00,1,3,627,0,0,0.00,1,4,627,0,0,0.00,1,5,627,0,0,0.00,1,6,627,0,0,0.00,1,7,627,0,0,0.00,1,8,627,0,,,,,,,,,,,0.00,1,1,0,0,0.2,30,300,1,0,history
628,xoim7unz,,0,0,19,,,,,,0,,,0.00,0.10,gaijydul,,,3S1L4CQSFXO0NOF0SZ3GXTQRUVRFAZ,375MF9UHNS9MS6QQRY53YI5KPHEXS6,,0,1,0,0.2,30,history,0.10,0.0,628,0,0,0.00,1,1,628,0,0,0.00,1,2,628,0,0,0.00,1,3,628,0,0,0.00,1,4,628,0,0,0.00,1,5,628,0,0,0.00,1,6,628,0,0,0.00,1,7,628,0,0,0.00,1,8,628,0,,,,,,,,,,,0.00,1,1,0,0,0.2,30,300,1,0,history
