participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._round_number,participant._current_page_name,participant.ip_address,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.company_history,player.drawn_items_history,player.decision_history,player.results_calculated,player.drawn_item,player.rand_val,player.choice_of_steps,player.choice_of_trade,player.choice_of_number_of_shares,player.price_at_start_of_round,player.price_at_end_of_round,player.price_change,player.payoff,player.payoff,group.id_in_subsession,subsession.round_number,session.code,session.label,session.experimenter_name,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
15,csalb3iq,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:12.011393+00:00,1,,,5686.23,14,"[[false, false, true], [false, false, true], [false, false, true], [false, false, true], [false, false, true], [false, false, true]]","[false, false, false, false, false, false]","[true, false, false, false, false, false]",1,0,,6,1,65,101.397687236955,98.439916700253,-2.95777053670198,-192.26,-192.26,1,8,1kmdkvep,,,,,,0
16,i13yipgv,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:12.088181+00:00,1,,,7801.87,18,"[[true, false, true], [true, false, true], [true, false, true], [true, false, true], [true, false, true], [true, false, true]]","[true, true, false, true, true, true]","[true, true, true, false, true, true]",1,1,,5,1,20,116.267965352502,119.474635836924,3.20667048442201,64.13,64.13,1,8,1kmdkvep,,,,,,0
17,1thfefg4,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:12.345903+00:00,1,,,5316.05,2,"[[true, true, true], [true, true, true], [true, true, true], [true, true, true], [true, true, true], [true, true, true]]","[true, true, true, true, true, true]","[true, true, true, true, true, true]",1,1,,2,1,100,58.6667090047987,61.7238312110388,3.05712220624006,305.71,305.71,1,8,1kmdkvep,,,,,,0
18,qxbv12yy,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:12.308701+00:00,1,,,3227.03,1,"[[false, false, true], [false, false, false], [false, false, false], [false, false, false], [false, false, false], [false, false, false]]","[true, false, false, false, false, false]","[true, false, false, false, false, false]",1,1,,3,1,35,140.063655378145,136.741345472575,-3.3223099055696,-116.28,-116.28,1,8,1kmdkvep,,,,,,0
19,clpwqai9,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:12.576332+00:00,1,,,7152.23,13,"[[false, false, false], [false, false, false], [false, false, false], [false, false, false], [false, false, false], [false, false, false]]","[false, false, false, false, false, false]","[false, false, false, false, false, false]",1,0,,8,0,133,85.0804744403336,80.997462471942,-4.08301196839161,543.04,543.04,1,8,1kmdkvep,,,,,,0
20,0evsw7pn,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:12.338968+00:00,1,,,8026.68,12,"[[false, true, true], [false, true, true], [false, true, true], [false, true, true], [false, true, true], [false, true, false]]","[true, true, true, true, true, false]","[true, false, false, false, false, false]",1,1,,3,1,136,98.3312306681137,95.8346007214503,-2.49662994666341,-339.54,-339.54,1,8,1kmdkvep,,,,,,0
21,ib1s3w5l,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:12.448985+00:00,1,,,3087.51,20,"[[true, false, true], [true, false, true], [true, false, true], [true, false, true], [true, false, false], [true, false, false]]","[false, true, true, false, false, false]","[false, false, true, true, false, false]",1,0,,4,0,20,106.041833636315,104.911427689752,-1.13040594656312,22.61,22.61,1,8,1kmdkvep,,,,,,0
22,pu8iu4ks,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:12.870101+00:00,1,,,5837.84,22,"[[false, true, true], [true, true, true], [true, true, true], [true, true, true], [true, true, true], [true, true, true]]","[false, true, true, true, true, true]","[true, true, true, true, true, true]",1,0,,10,1,30,184.059239601244,192.391601377992,8.33236177674832,249.97,249.97,1,8,1kmdkvep,,,,,,0
23,i0bsf6ef,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:19.983968+00:00,1,,,6652.85,4,"[[false, false, false], [false, false, false], [false, false, false], [true, false, false], [true, false, false], [true, false, false]]","[false, false, false, true, false, false]","[false, false, false, false, false, false]",1,0,,3,0,70,106.124884695558,101.527554690546,-4.59733000501157,321.81,321.81,1,8,1kmdkvep,,,,,,0
1,n7v08ev1,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.166877+00:00,1,,,4458.88,4,"[[true, false, false], [true, false, false], [true, false, false], [true, false, false], [true, false, false], [true, true, false]]","[false, false, true, true, false, true]","[false, false, false, true, true, false]",1,0,,3,0,50,101.527554690546,99.5751798138468,-1.9523748766992,97.62,97.62,1,9,1kmdkvep,,,,,,0
2,03h6p7k2,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.282588+00:00,1,,,5261.80,12,"[[false, true, false], [false, true, false], [false, true, false], [false, true, false], [false, true, false], [false, true, false]]","[false, true, true, false, false, true]","[false, false, false, false, false, false]",1,0,,3,0,95,95.8346007214503,91.1128299439044,-4.72177077754586,448.57,448.57,1,9,1kmdkvep,,,,,,0
3,s74rgywl,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.252454+00:00,1,,,11688.51,7,"[[false, false, false], [false, false, false], [false, false, false], [false, false, false], [false, false, false], [false, false, false]]","[false, false, false, false, false, false]","[false, false, false, false, false, false]",1,0,,5,0,143,95.8541540520299,91.6298614829569,-4.22429256907296,604.07,604.07,1,9,1kmdkvep,,,,,,0
4,psxiv44l,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.333471+00:00,1,,,7693.13,6,"[[false, false, true], [false, false, true], [false, false, true], [false, false, true], [false, false, true], [false, false, true]]","[false, false, false, false, true, false]","[true, false, true, false, false, true]",1,0,,3,1,90,105.995506660613,106.260495427265,0.264988766651533,23.85,23.85,1,9,1kmdkvep,,,,,,0
5,liz3as6s,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.367539+00:00,1,,,5359.82,18,"[[true, false, true], [true, false, true], [true, false, true], [true, false, true], [true, false, true], [true, false, true]]","[true, true, true, true, false, true]","[true, true, true, true, true, false]",1,1,,5,1,90,119.474635836924,123.199854982319,3.72521914539529,335.27,335.27,1,9,1kmdkvep,,,,,,0
6,o1h7oliv,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.421197+00:00,1,,,7220.66,9,"[[false, true, false], [false, true, false], [false, true, true], [false, true, true], [false, true, true], [false, true, true]]","[false, true, true, false, true, true]","[false, false, false, false, false, false]",1,0,,4,0,111,100.564766748289,96.2998149904941,-4.26495175779494,473.41,473.41,1,9,1kmdkvep,,,,,,0
7,pgf2ji7r,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.504222+00:00,1,,,8437.37,5,"[[true, false, true], [true, false, true], [true, true, true], [true, true, true], [true, true, true], [true, true, true]]","[true, true, true, true, true, true]","[true, true, true, true, true, true]",1,1,,3,1,120,97.8686980472498,102.517461204494,4.64876315724437,557.85,557.85,1,9,1kmdkvep,,,,,,0
8,kdnrkjag,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.565427+00:00,1,,,10020.91,16,"[[true, true, false], [true, true, false], [true, true, false], [true, false, false], [true, false, false], [true, false, false]]","[true, false, true, false, true, true]","[true, true, true, true, false, true]",1,1,,3,1,82,146.558658090204,149.586559966348,3.02790187614361,248.29,248.29,1,9,1kmdkvep,,,,,,0
9,kmb6x265,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.575057+00:00,1,,,9818.80,22,"[[true, true, true], [true, true, true], [true, true, true], [true, true, true], [true, true, true], [true, true, true]]","[true, true, true, true, true, true]","[true, true, true, true, true, true]",1,1,,10,1,64,192.391601377992,201.197364973063,8.8057635950707,563.57,563.57,1,9,1kmdkvep,,,,,,0
10,3e5jndoo,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.642931+00:00,1,,,6548.22,11,"[[true, true, true], [true, true, true], [true, true, true], [true, true, true], [true, true, true], [true, true, true]]","[true, true, true, true, true, true]","[false, false, false, true, false, false]",1,1,,2,0,30,127.432059296953,123.907288536799,-3.52477076015372,105.74,105.74,1,9,1kmdkvep,,,,,,0
11,24kwwpa2,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.743894+00:00,1,,,6996.93,20,"[[false, false, false], [false, false, false], [false, false, false], [false, false, false], [false, false, false], [false, false, false]]","[false, false, false, false, false, false]","[false, false, false, false, false, false]",1,0,,4,0,40,104.911427689752,100.203002815036,-4.70842487471607,188.34,188.34,1,9,1kmdkvep,,,,,,0
12,hpw3ngxf,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.717830+00:00,1,,,6379.86,2,"[[true, true, true], [true, true, true], [true, true, true], [true, true, true], [true, true, false], [true, true, false]]","[true, true, true, true, false, false]","[true, true, true, true, true, true]",1,1,,2,1,100,61.7238312110388,64.8217502995208,3.09791908848204,309.79,309.79,1,9,1kmdkvep,,,,,,0
13,q0taiwwg,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.912203+00:00,1,,,8695.58,3,"[[true, true, false], [true, true, true], [true, true, true], [false, true, true], [false, true, true], [false, true, true]]","[true, true, true, false, true, false]","[true, true, true, true, true, true]",1,1,,6,1,106,110.097433615809,115.487803965639,5.39037034983001,571.38,571.38,1,9,1kmdkvep,,,,,,0
14,e2nca5u8,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:12.146234+00:00,1,,,6020.58,8,"[[false, false, true], [false, false, true], [false, false, true], [false, false, true], [false, false, true], [false, false, true]]","[true, true, false, true, false, true]","[true, true, true, false, true, true]",1,1,,2,1,10,131.221048438745,135.261344520174,4.04029608142896,40.40,40.40,1,9,1kmdkvep,,,,,,0
15,csalb3iq,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:12.011393+00:00,1,,,5686.23,1,"[[false, false, false], [false, false, false], [false, false, false], [false, false, false], [false, false, false], [false, false, false]]","[false, false, false, false, false, false]","[false, false, false, false, false, false]",1,0,,3,0,75,136.741345472575,129.774373920747,-6.9669715518277,522.52,522.52,1,9,1kmdkvep,,,,,,0
16,i13yipgv,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:12.088181+00:00,1,,,7801.87,23,"[[false, false, true], [false, false, true], [false, false, true], [false, true, true], [false, true, true], [false, true, true]]","[true, true, false, true, false, true]","[false, true, false, false, false, false]",1,1,,6,0,100,121.256694984261,117.623844402533,-3.63285058172846,363.29,363.29,1,9,1kmdkvep,,,,,,0
17,1thfefg4,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:12.345903+00:00,1,,,5316.05,13,"[[false, false, false], [false, false, false], [false, false, false], [false, false, false], [false, false, false], [false, false, false]]","[false, false, false, false, false, false]","[true, false, false, false, false, false]",1,0,,8,1,20,80.997462471942,78.494640881559,-2.50282159038301,-50.06,-50.06,1,9,1kmdkvep,,,,,,0
18,qxbv12yy,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:12.308701+00:00,1,,,3227.03,17,"[[false, true, false], [false, true, false], [true, true, false], [true, true, false], [true, true, false], [true, true, false]]","[true, false, true, false, false, true]","[true, true, false, true, false, false]",1,1,,6,1,85,58.5664996237346,58.4792355392952,-0.0872640844393647,-7.42,-7.42,1,9,1kmdkvep,,,,,,0
19,clpwqai9,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:12.576332+00:00,1,,,7152.23,21,"[[true, true, true], [true, true, true], [true, true, true], [true, true, true], [true, true, true], [true, true, true]]","[true, true, true, true, true, true]","[true, true, true, true, true, true]",1,1,,7,1,114,104.25086462406,109.272628773001,5.02176414894097,572.48,572.48,1,9,1kmdkvep,,,,,,0
20,0evsw7pn,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:12.338968+00:00,1,,,8026.68,15,"[[true, false, false], [true, false, false], [true, false, false], [true, false, false], [true, false, false], [true, false, false]]","[false, false, false, true, false, false]","[true, false, true, false, true, false]",1,0,,4,1,138,94.6118584879251,94.7386383782989,0.12677989037382,17.50,17.50,1,9,1kmdkvep,,,,,,0
21,ib1s3w5l,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:12.448985+00:00,1,,,3087.51,19,"[[false, false, true], [false, false, true], [false, false, true], [false, false, false], [false, false, false], [false, false, false]]","[true, false, false, false, false, false]","[true, false, false, false, false, false]",1,1,,7,1,40,90.2095087835164,86.9863230346814,-3.22318574883504,-128.93,-128.93,1,9,1kmdkvep,,,,,,0
22,pu8iu4ks,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:12.870101+00:00,1,,,5837.84,14,"[[false, false, true], [false, false, true], [false, false, true], [false, false, true], [false, false, true], [false, false, true]]","[true, false, true, false, false, true]","[false, true, false, false, false, false]",1,1,,6,0,50,98.439916700253,95.5349547584285,-2.90496194182447,145.25,145.25,1,9,1kmdkvep,,,,,,0
23,i0bsf6ef,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:19.983968+00:00,1,,,6652.85,10,"[[true, true, false], [true, true, false], [true, true, false], [true, true, false], [true, false, false], [true, false, false]]","[true, true, true, true, false, true]","[false, true, true, true, true, true]",1,1,,5,0,80,83.941924507605,86.2889407168376,2.34701620923264,-187.76,-187.76,1,9,1kmdkvep,,,,,,0
1,n7v08ev1,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.166877+00:00,1,,,4458.88,20,"[[false, false, false], [false, false, false], [false, false, false], [false, false, false], [false, false, false], [false, false, false]]","[false, false, false, false, false, false]","[false, false, false, false, false, false]",1,0,,4,0,100,100.203002815036,95.6698189676838,-4.53318384735223,453.32,453.32,1,10,1kmdkvep,,,,,,0
2,03h6p7k2,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.282588+00:00,1,,,5261.80,3,"[[false, true, true], [false, true, true], [false, true, true], [false, true, true], [false, true, true], [false, true, true]]","[false, false, true, false, true, false]","[true, true, true, true, false, true]",1,0,,6,1,50,115.487803965639,119.137218570953,3.64941460531419,182.47,182.47,1,10,1kmdkvep,,,,,,0
3,s74rgywl,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.252454+00:00,1,,,11688.51,23,"[[false, true, true], [false, true, true], [false, true, true], [false, true, true], [false, true, true], [false, true, true]]","[true, true, false, true, true, true]","[false, true, false, false, true, true]",1,1,,6,0,121,117.623844402533,117.797927692249,0.174083289715749,-21.06,-21.06,1,10,1kmdkvep,,,,,,0
4,psxiv44l,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.333471+00:00,1,,,7693.13,12,"[[false, true, false], [false, true, false], [false, true, false], [false, true, false], [false, true, false], [false, true, false]]","[true, false, false, false, false, false]","[false, true, false, false, false, false]",1,1,,3,0,85,91.1128299439044,88.3229550910221,-2.78987485288235,237.14,237.14,1,10,1kmdkvep,,,,,,0
5,liz3as6s,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.367539+00:00,1,,,5359.82,15,"[[true, false, false], [true, false, false], [true, false, false], [true, false, false], [true, false, false], [true, false, false]]","[true, false, true, false, true, false]","[true, true, false, true, false, true]",1,1,,4,1,45,94.7386383782989,95.9389769265519,1.20033854825305,54.02,54.02,1,10,1kmdkvep,,,,,,0
6,o1h7oliv,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.421197+00:00,1,,,7220.66,11,"[[true, true, true], [true, true, true], [true, true, true], [true, true, true], [true, true, true], [true, false, true]]","[true, true, true, true, true, true]","[false, false, false, false, false, false]",1,1,,2,0,50,123.907288536799,118.554493672009,-5.35279486478972,267.64,267.64,1,10,1kmdkvep,,,,,,0
7,pgf2ji7r,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.504222+00:00,1,,,8437.37,10,"[[true, false, false], [true, true, false], [true, true, false], [true, true, false], [true, true, false], [true, true, false]]","[false, true, true, true, true, true]","[true, false, true, true, true, true]",1,0,,5,1,70,86.2889407168376,88.7343692967528,2.44542857991518,171.18,171.18,1,10,1kmdkvep,,,,,,0
