participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._round_number,participant._current_page_name,participant.ip_address,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,participant.payoff_plus_participation_fee,session.code,session.label,session.experimenter_name,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,session.config.participation_fee,session.config.real_world_currency_per_point,consent.1.player.id_in_group,consent.1.player.consent,consent.1.player.is_dropout,consent.1.player.payoff,consent.1.group.id_in_subsession,consent.1.subsession.round_number,consent.2.player.id_in_group,consent.2.player.consent,consent.2.player.is_dropout,consent.2.player.payoff,consent.2.group.id_in_subsession,consent.2.subsession.round_number,consent.3.player.id_in_group,consent.3.player.consent,consent.3.player.is_dropout,consent.3.player.payoff,consent.3.group.id_in_subsession,consent.3.subsession.round_number,consent.4.player.id_in_group,consent.4.player.consent,consent.4.player.is_dropout,consent.4.player.payoff,consent.4.group.id_in_subsession,consent.4.subsession.round_number,consent.5.player.id_in_group,consent.5.player.consent,consent.5.player.is_dropout,consent.5.player.payoff,consent.5.group.id_in_subsession,consent.5.subsession.round_number,consent.6.player.id_in_group,consent.6.player.consent,consent.6.player.is_dropout,consent.6.player.payoff,consent.6.group.id_in_subsession,consent.6.subsession.round_number,consent.7.player.id_in_group,consent.7.player.consent,consent.7.player.is_dropout,consent.7.player.payoff,consent.7.group.id_in_subsession,consent.7.subsession.round_number,consent.8.player.id_in_group,consent.8.player.consent,consent.8.player.is_dropout,consent.8.player.payoff,consent.8.group.id_in_subsession,consent.8.subsession.round_number,GoR_4_4.1.player.id_in_group,GoR_4_4.1.player.guess,GoR_4_4.1.player.is_winner,GoR_4_4.1.player.strategy_guess,GoR_4_4.1.player.payoff,GoR_4_4.1.group.id_in_subsession,GoR_4_4.1.group.two_thirds_avg,GoR_4_4.1.group.best_guess,GoR_4_4.1.group.num_winners,GoR_4_4.1.group.high,GoR_4_4.1.group.split,GoR_4_4.1.group.timeout,GoR_4_4.1.subsession.round_number,GoR_4_4.2.player.id_in_group,GoR_4_4.2.player.guess,GoR_4_4.2.player.is_winner,GoR_4_4.2.player.strategy_guess,GoR_4_4.2.player.payoff,GoR_4_4.2.group.id_in_subsession,GoR_4_4.2.group.two_thirds_avg,GoR_4_4.2.group.best_guess,GoR_4_4.2.group.num_winners,GoR_4_4.2.group.high,GoR_4_4.2.group.split,GoR_4_4.2.group.timeout,GoR_4_4.2.subsession.round_number,GoR_4_4.3.player.id_in_group,GoR_4_4.3.player.guess,GoR_4_4.3.player.is_winner,GoR_4_4.3.player.strategy_guess,GoR_4_4.3.player.payoff,GoR_4_4.3.group.id_in_subsession,GoR_4_4.3.group.two_thirds_avg,GoR_4_4.3.group.best_guess,GoR_4_4.3.group.num_winners,GoR_4_4.3.group.high,GoR_4_4.3.group.split,GoR_4_4.3.group.timeout,GoR_4_4.3.subsession.round_number,GoR_4_4.4.player.id_in_group,GoR_4_4.4.player.guess,GoR_4_4.4.player.is_winner,GoR_4_4.4.player.strategy_guess,GoR_4_4.4.player.payoff,GoR_4_4.4.group.id_in_subsession,GoR_4_4.4.group.two_thirds_avg,GoR_4_4.4.group.best_guess,GoR_4_4.4.group.num_winners,GoR_4_4.4.group.high,GoR_4_4.4.group.split,GoR_4_4.4.group.timeout,GoR_4_4.4.subsession.round_number,GoR_4_4.5.player.id_in_group,GoR_4_4.5.player.guess,GoR_4_4.5.player.is_winner,GoR_4_4.5.player.strategy_guess,GoR_4_4.5.player.payoff,GoR_4_4.5.group.id_in_subsession,GoR_4_4.5.group.two_thirds_avg,GoR_4_4.5.group.best_guess,GoR_4_4.5.group.num_winners,GoR_4_4.5.group.high,GoR_4_4.5.group.split,GoR_4_4.5.group.timeout,GoR_4_4.5.subsession.round_number,GoR_4_4.6.player.id_in_group,GoR_4_4.6.player.guess,GoR_4_4.6.player.is_winner,GoR_4_4.6.player.strategy_guess,GoR_4_4.6.player.payoff,GoR_4_4.6.group.id_in_subsession,GoR_4_4.6.group.two_thirds_avg,GoR_4_4.6.group.best_guess,GoR_4_4.6.group.num_winners,GoR_4_4.6.group.high,GoR_4_4.6.group.split,GoR_4_4.6.group.timeout,GoR_4_4.6.subsession.round_number,GoR_4_4.7.player.id_in_group,GoR_4_4.7.player.guess,GoR_4_4.7.player.is_winner,GoR_4_4.7.player.strategy_guess,GoR_4_4.7.player.payoff,GoR_4_4.7.group.id_in_subsession,GoR_4_4.7.group.two_thirds_avg,GoR_4_4.7.group.best_guess,GoR_4_4.7.group.num_winners,GoR_4_4.7.group.high,GoR_4_4.7.group.split,GoR_4_4.7.group.timeout,GoR_4_4.7.subsession.round_number,GoR_4_4.8.player.id_in_group,GoR_4_4.8.player.guess,GoR_4_4.8.player.is_winner,GoR_4_4.8.player.strategy_guess,GoR_4_4.8.player.payoff,GoR_4_4.8.group.id_in_subsession,GoR_4_4.8.group.two_thirds_avg,GoR_4_4.8.group.best_guess,GoR_4_4.8.group.num_winners,GoR_4_4.8.group.high,GoR_4_4.8.group.split,GoR_4_4.8.group.timeout,GoR_4_4.8.subsession.round_number
11,sbl1gn62,,0,73,72,GoR_4_4,8,TerminateTimeouts,172.16.176.137,2018-01-30 13:14:39.067939+00:00,1,A1DABMXVWWL0TR,351SEKWQS106DP8NOY3X63ETWYQMD0,1.29,$2.29,v5djnhcz,,,3PUV2Q8SV4N88E6W778M447BW1ABDP,3XQ5ITPVVXV3Y92TUKF1EF5DR25QTY,,0,$1.00,0.01,11,1,0,0.00,1,1,11,0,0,0.00,1,2,11,0,0,0.00,1,3,11,0,0,0.00,1,4,11,0,0,0.00,1,5,11,0,0,0.00,1,6,11,0,0,0.00,1,7,11,0,0,0.00,1,8,3,66,0,,0.00,3,45.67,44,1,1,0,0,1,3,65,0,,0.00,3,44.17,29,1,1,0,0,2,3,44,1,,0.44,3,37.67,44,2,1,0,0,3,3,40,0,,0.00,3,24.83,25,1,1,0,0,4,3,27,1,,0.27,3,22.67,27,1,1,0,0,5,3,23,1,,0.23,3,28.67,23,1,1,0,0,6,3,29,0,,0.00,3,33.5,30,1,1,0,0,7,3,35,1,I started with a number that i liked.,0.35,3,27.67,35,1,1,0,0,8
12,rila2tgp,,0,73,72,GoR_4_4,8,TerminateTimeouts,172.16.176.137,2018-01-30 13:14:39.727803+00:00,1,A3LC6M2EMDBBXP,3QJOXOW4XKAB5VMNKTEHCLWEWARMET,0.00,$1.00,v5djnhcz,,,3PUV2Q8SV4N88E6W778M447BW1ABDP,3XQ5ITPVVXV3Y92TUKF1EF5DR25QTY,,0,$1.00,0.01,12,1,0,0.00,1,1,12,0,0,0.00,1,2,12,0,0,0.00,1,3,12,0,0,0.00,1,4,12,0,0,0.00,1,5,12,0,0,0.00,1,6,12,0,0,0.00,1,7,12,0,0,0.00,1,8,2,98,0,,0.00,4,38.33,32,1,0,0,0,1,2,90,0,,0.00,4,31.5,37,1,0,0,0,2,2,35,0,,0.00,4,19.83,22,1,0,0,0,3,2,85,0,,0.00,4,24.17,23,1,0,0,0,4,2,89,0,,0.00,4,28.83,25,1,0,0,0,5,2,99,0,,0.00,4,29.5,27,1,0,0,0,6,2,99,0,,0.00,4,31.33,32,1,0,0,0,7,2,0,0,none,0.00,4,15.83,30,1,0,0,0,8
13,b0k0zrfx,,0,73,72,GoR_4_4,8,TerminateTimeouts,172.16.176.137,2018-01-30 13:14:40.147950+00:00,1,A37DTVGS7RX6AG,3XUHV3NRVLHPHYSJIV51GMI52VTH5E,1.50,$2.50,v5djnhcz,,,3PUV2Q8SV4N88E6W778M447BW1ABDP,3XQ5ITPVVXV3Y92TUKF1EF5DR25QTY,,0,$1.00,0.01,13,1,0,0.00,1,1,13,0,0,0.00,1,2,13,0,0,0.00,1,3,13,0,0,0.00,1,4,13,0,0,0.00,1,5,13,0,0,0.00,1,6,13,0,0,0.00,1,7,13,0,0,0.00,1,8,2,40,0,,0.00,2,26.33,33,1,1,1,0,1,2,33,0,,0.00,2,22.0,13,1,1,1,0,2,2,60,0,,0.00,2,21.83,30,1,1,1,0,3,2,22,1,,0.50,2,22.67,22,1,1,1,0,4,2,22,1,,0.50,2,21.33,22,1,1,1,0,5,2,22,1,,0.50,2,16.0,22,1,1,1,0,6,2,22,0,,0.00,2,13.5,12,1,1,1,0,7,2,22,0,Just tried to guess based on previous results.,0.00,2,12.5,12,1,1,1,0,8
14,9gml38ef,,0,73,72,GoR_4_4,8,TerminateTimeouts,172.16.176.137,2018-01-30 13:14:45.605883+00:00,1,A1RH3X41J9J05R,38F71OA9GUF3B9MJF4YNU3HE8B6MFB,0.50,$1.50,v5djnhcz,,,3PUV2Q8SV4N88E6W778M447BW1ABDP,3XQ5ITPVVXV3Y92TUKF1EF5DR25QTY,,0,$1.00,0.01,14,1,0,0.00,1,1,14,0,0,0.00,1,2,14,0,0,0.00,1,3,14,0,0,0.00,1,4,14,0,0,0.00,1,5,14,0,0,0.00,1,6,14,0,0,0.00,1,7,14,0,0,0.00,1,8,3,45,0,,0.00,2,26.33,33,1,1,1,0,1,3,38,0,,0.00,2,22.0,13,1,1,1,0,2,3,30,1,,0.50,2,21.83,30,1,1,1,0,3,3,30,0,,0.00,2,22.67,22,1,1,1,0,4,3,28,0,,0.00,2,21.33,22,1,1,1,0,5,3,25,0,,0.00,2,16.0,22,1,1,1,0,6,3,25,0,,0.00,2,13.5,12,1,1,1,0,7,3,20,0,Basically I just lowered my guess because it seemed that is the range where people were picking numbers.,0.00,2,12.5,12,1,1,1,0,8
15,olaua73y,,0,73,72,GoR_4_4,8,TerminateTimeouts,172.16.176.137,2018-01-30 13:14:48.474651+00:00,1,A32WKUV958I3JH,39K0FND3AIY8FI5B4OCVG26NBVTMAY,0.29,$1.29,v5djnhcz,,,3PUV2Q8SV4N88E6W778M447BW1ABDP,3XQ5ITPVVXV3Y92TUKF1EF5DR25QTY,,0,$1.00,0.01,15,1,0,0.00,1,1,15,0,0,0.00,1,2,15,0,0,0.00,1,3,15,0,0,0.00,1,4,15,0,0,0.00,1,5,15,0,0,0.00,1,6,15,0,0,0.00,1,7,15,0,0,0.00,1,8,2,64,0,,0.00,3,45.67,44,1,1,0,0,1,2,29,1,,0.29,3,44.17,29,1,1,0,0,2,2,89,0,,0.00,3,37.67,44,2,1,0,0,3,2,42,0,,0.00,3,24.83,25,1,1,0,0,4,2,32,0,,0.00,3,22.67,27,1,1,0,0,5,2,12,0,,0.00,3,28.67,23,1,1,0,0,6,2,86,0,,0.00,3,33.5,30,1,1,0,0,7,2,48,0,I just chose random numbers that came to mind.,0.00,3,27.67,35,1,1,0,0,8
16,23hy59fz,,0,2,72,consent,1,BlockDropouts,172.16.176.137,2018-01-30 13:14:49.022700+00:00,1,A2CEMWA1JO97PX,382M9COHEIYUI3RWTV533VD89WUEUD,0.00,$1.00,v5djnhcz,,,3PUV2Q8SV4N88E6W778M447BW1ABDP,3XQ5ITPVVXV3Y92TUKF1EF5DR25QTY,,0,$1.00,0.01,16,0,1,0.00,1,1,16,0,0,0.00,1,2,16,0,0,0.00,1,3,16,0,0,0.00,1,4,16,0,0,0.00,1,5,16,0,0,0.00,1,6,16,0,0,0.00,1,7,16,0,0,0.00,1,8,16,,0,,0.00,1,,,,0,0,0,1,16,,0,,0.00,1,,,,0,0,0,2,16,,0,,0.00,1,,,,0,0,0,3,16,,0,,0.00,1,,,,0,0,0,4,16,,0,,0.00,1,,,,0,0,0,5,16,,0,,0.00,1,,,,0,0,0,6,16,,0,,0.00,1,,,,0,0,0,7,16,,0,,0.00,1,,,,0,0,0,8
17,s5bbpefa,,0,73,72,GoR_4_4,8,TerminateTimeouts,172.16.176.137,2018-01-30 13:14:49.384278+00:00,1,A2SRC38HIJ2X19,3ZQIG0FLQFZOCI2NJL9ELNMRU78WV0,0.74,$1.74,v5djnhcz,,,3PUV2Q8SV4N88E6W778M447BW1ABDP,3XQ5ITPVVXV3Y92TUKF1EF5DR25QTY,,0,$1.00,0.01,17,1,0,0.00,1,1,17,0,0,0.00,1,2,17,0,0,0.00,1,3,17,0,0,0.00,1,4,17,0,0,0.00,1,5,17,0,0,0.00,1,6,17,0,0,0.00,1,7,17,0,0,0.00,1,8,1,100,0,,0.00,3,45.67,44,1,1,0,0,1,1,100,0,,0.00,3,44.17,29,1,1,0,0,2,1,44,1,,0.44,3,37.67,44,2,1,0,0,3,1,42,0,,0.00,3,24.83,25,1,1,0,0,4,1,46,0,,0.00,3,22.67,27,1,1,0,0,5,1,50,0,,0.00,3,28.67,23,1,1,0,0,6,1,30,1,,0.30,3,33.5,30,1,1,0,0,7,1,42,0,"At first I picked 100 because if everyone had chosen 100, we'd have all won $1.00, but I guess not everyone read the instructions in the same way. Then I picked what was close to the previous number.",0.00,3,27.67,35,1,1,0,0,8
18,phf54l36,,0,73,72,GoR_4_4,8,TerminateTimeouts,172.16.176.137,2018-01-30 13:14:50.478054+00:00,1,A2Q1BZPQ1BFPSM,3FE2ERCCZYR32PWP6N95Y1KN5H8OPV,0.85,$1.85,v5djnhcz,,,3PUV2Q8SV4N88E6W778M447BW1ABDP,3XQ5ITPVVXV3Y92TUKF1EF5DR25QTY,,0,$1.00,0.01,18,1,0,0.00,1,1,18,0,0,0.00,1,2,18,0,0,0.00,1,3,18,0,0,0.00,1,4,18,0,0,0.00,1,5,18,0,0,0.00,1,6,18,0,0,0.00,1,7,18,0,0,0.00,1,8,3,32,1,,0.32,4,38.33,32,1,0,0,0,1,3,22,0,,0.00,4,31.5,37,1,0,0,0,2,3,32,0,,0.00,4,19.83,22,1,0,0,0,3,3,23,1,,0.23,4,24.17,23,1,0,0,0,4,3,38,0,,0.00,4,28.83,25,1,0,0,0,5,3,25,0,,0.00,4,29.5,27,1,0,0,0,6,3,27,0,,0.00,4,31.33,32,1,0,0,0,7,3,30,1,"I looked at the other players numbers, and tried to average them.",0.30,4,15.83,30,1,0,0,0,8
19,oyj9oju6,,0,73,72,GoR_4_4,8,TerminateTimeouts,172.16.176.137,2018-01-30 13:14:52.054580+00:00,1,APGUE1GWCW0MX,3D8YOU6S9F3Q5OYHNDM5R7LVSY6U68,0.00,$1.00,v5djnhcz,,,3PUV2Q8SV4N88E6W778M447BW1ABDP,3XQ5ITPVVXV3Y92TUKF1EF5DR25QTY,,0,$1.00,0.01,19,1,0,0.00,1,1,19,0,0,0.00,1,2,19,0,0,0.00,1,3,19,0,0,0.00,1,4,19,0,0,0.00,1,5,19,0,0,0.00,1,6,19,0,0,0.00,1,7,19,0,0,0.00,1,8,3,33,0,,0.00,5,23.17,20,1,0,1,0,1,3,44,0,,0.00,5,22.0,16,1,0,1,0,2,3,25,0,,0.00,5,19.5,16,1,0,1,0,3,3,21,0,,0.00,5,14.83,16,1,0,1,0,4,3,29,0,,0.00,5,12.5,12,1,0,1,0,5,3,13,0,,0.00,5,22.67,14,2,0,1,0,6,3,32,0,,0.00,5,18.17,14,1,0,1,0,7,3,21,0,Strategy was to bring up the average as much as possible then guess lower when everyone else starts guessing higher,0.00,5,12.67,14,1,0,1,0,8
20,vzpex1m4,,0,73,72,GoR_4_4,8,TerminateTimeouts,172.16.176.137,2018-01-30 13:14:55.369046+00:00,1,A2ODQ8SXX5HTZV,3JMSRU9HQJDUVIGWYLF8ZHFRN33EV2,0.22,$1.22,v5djnhcz,,,3PUV2Q8SV4N88E6W778M447BW1ABDP,3XQ5ITPVVXV3Y92TUKF1EF5DR25QTY,,0,$1.00,0.01,20,1,0,0.00,1,1,20,0,0,0.00,1,2,20,0,0,0.00,1,3,20,0,0,0.00,1,4,20,0,0,0.00,1,5,20,0,0,0.00,1,6,20,0,0,0.00,1,7,20,0,0,0.00,1,8,1,50,0,,0.00,4,38.33,32,1,0,0,0,1,1,40,0,,0.00,4,31.5,37,1,0,0,0,2,1,22,1,,0.22,4,19.83,22,1,0,0,0,3,1,20,0,,0.00,4,24.17,23,1,0,0,0,4,1,21,0,,0.00,4,28.83,25,1,0,0,0,5,1,26,0,,0.00,4,29.5,27,1,0,0,0,6,1,30,0,,0.00,4,31.33,32,1,0,0,0,7,1,31,0,"I chose lower numbers since it is more probable, then I looked for a pattern.",0.00,4,15.83,30,1,0,0,0,8
21,03m4ue0o,,0,2,72,consent,1,BlockDropouts,172.16.176.137,2018-01-30 13:14:58.309012+00:00,1,A37EV8RZ82WT8E,3KV0LJBBH340EZRS6ZYHBSVXBZHRMB,0.00,$1.00,v5djnhcz,,,3PUV2Q8SV4N88E6W778M447BW1ABDP,3XQ5ITPVVXV3Y92TUKF1EF5DR25QTY,,0,$1.00,0.01,21,0,1,0.00,1,1,21,0,0,0.00,1,2,21,0,0,0.00,1,3,21,0,0,0.00,1,4,21,0,0,0.00,1,5,21,0,0,0.00,1,6,21,0,0,0.00,1,7,21,0,0,0.00,1,8,21,,0,,0.00,1,,,,0,0,0,1,21,,0,,0.00,1,,,,0,0,0,2,21,,0,,0.00,1,,,,0,0,0,3,21,,0,,0.00,1,,,,0,0,0,4,21,,0,,0.00,1,,,,0,0,0,5,21,,0,,0.00,1,,,,0,0,0,6,21,,0,,0.00,1,,,,0,0,0,7,21,,0,,0.00,1,,,,0,0,0,8
22,b31o21pg,,0,73,72,GoR_4_4,8,TerminateTimeouts,172.16.176.137,2018-01-30 13:15:02.043081+00:00,1,AYMA9R47TWK1H,38F5OAUN5OV442626OKYE6W1T1OH7T,0.08,$1.08,v5djnhcz,,,3PUV2Q8SV4N88E6W778M447BW1ABDP,3XQ5ITPVVXV3Y92TUKF1EF5DR25QTY,,0,$1.00,0.01,22,1,0,0.00,1,1,22,0,0,0.00,1,2,22,0,0,0.00,1,3,22,0,0,0.00,1,4,22,0,0,0.00,1,5,22,0,0,0.00,1,6,22,0,0,0.00,1,7,22,0,0,0.00,1,8,1,80,0,,0.00,9,44.0,25,1,0,1,0,1,1,50,0,,0.00,9,27.5,25,1,0,1,0,2,1,30,0,,0.00,9,19.17,25,1,0,1,0,3,1,22,0,,0.00,9,14.0,15,1,0,1,0,4,1,14,0,,0.00,9,9.0,10,1,0,1,0,5,1,8,1,,0.08,9,9.67,8,1,0,1,0,6,1,6,0,,0.00,9,7.67,8,1,0,1,0,7,1,12,0,was just reducing the value.,0.00,9,6.83,5,1,0,1,0,8
23,d7s9f3ip,,0,73,72,GoR_4_4,8,TerminateTimeouts,172.16.176.137,2018-01-30 13:15:04.124321+00:00,1,ANPTDUX6LOGYY,3LS2AMNW5G9O21X460OUY6AXADUOQM,0.20,$1.20,v5djnhcz,,,3PUV2Q8SV4N88E6W778M447BW1ABDP,3XQ5ITPVVXV3Y92TUKF1EF5DR25QTY,,0,$1.00,0.01,23,1,0,0.00,1,1,23,0,0,0.00,1,2,23,0,0,0.00,1,3,23,0,0,0.00,1,4,23,0,0,0.00,1,5,23,0,0,0.00,1,6,23,0,0,0.00,1,7,23,0,0,0.00,1,8,1,60,0,,0.00,8,30.67,33,1,0,0,0,1,1,40,0,,0.00,8,17.67,18,1,0,0,0,2,1,30,0,,0.00,8,20.33,14,1,0,0,0,3,1,80,0,,0.00,8,23.0,20,2,0,0,0,4,1,10,1,,0.10,8,12.17,10,1,0,0,0,5,1,50,0,,0.00,8,19.0,20,1,0,0,0,6,1,10,1,,0.10,8,10.5,10,1,0,0,0,7,1,5,0,I tried with different quantities and see which was closer to a bonus oportunity. ,0.00,8,11.5,11,1,0,0,0,8
24,0xfebegz,,0,73,72,GoR_4_4,8,TerminateTimeouts,172.16.176.137,2018-01-30 13:15:08.486006+00:00,1,A3B5LEX8EGBPP8,3JW0YLFXRUZ1R72S9VEA7P551GAWWA,0.83,$1.83,v5djnhcz,,,3PUV2Q8SV4N88E6W778M447BW1ABDP,3XQ5ITPVVXV3Y92TUKF1EF5DR25QTY,,0,$1.00,0.01,24,1,0,0.00,1,1,24,0,0,0.00,1,2,24,0,0,0.00,1,3,24,0,0,0.00,1,4,24,0,0,0.00,1,5,24,0,0,0.00,1,6,24,0,0,0.00,1,7,24,0,0,0.00,1,8,1,47,0,,0.00,5,23.17,20,1,0,1,0,1,1,16,1,,0.16,5,22.0,16,1,0,1,0,2,1,16,1,,0.16,5,19.5,16,1,0,1,0,3,1,16,1,,0.16,5,14.83,16,1,0,1,0,4,1,17,0,,0.00,5,12.5,12,1,0,1,0,5,1,14,1,,0.07,5,22.67,14,2,0,1,0,6,1,14,1,,0.14,5,18.17,14,1,0,1,0,7,1,14,1,none,0.14,5,12.67,14,1,0,1,0,8
25,lkngeb2w,,0,73,72,GoR_4_4,8,TerminateTimeouts,172.16.176.137,2018-01-30 13:15:11.672545+00:00,1,ARHBT4K14I7U,3YWRV122CTID92H5GSJ3BLHMYTWU8U,0.00,$1.00,v5djnhcz,,,3PUV2Q8SV4N88E6W778M447BW1ABDP,3XQ5ITPVVXV3Y92TUKF1EF5DR25QTY,,0,$1.00,0.01,25,1,0,0.00,1,1,25,0,0,0.00,1,2,25,0,0,0.00,1,3,25,0,0,0.00,1,4,25,0,0,0.00,1,5,25,0,0,0.00,1,6,25,0,0,0.00,1,7,25,0,0,0.00,1,8,2,39,0,,0.00,5,23.17,20,1,0,1,0,1,2,42,0,,0.00,5,22.0,16,1,0,1,0,2,2,51,0,,0.00,5,19.5,16,1,0,1,0,3,2,32,0,,0.00,5,14.83,16,1,0,1,0,4,2,17,0,,0.00,5,12.5,12,1,0,1,0,5,2,95,0,,0.00,5,22.67,14,2,0,1,0,6,2,50,0,,0.00,5,18.17,14,1,0,1,0,7,2,25,0,"Just tried to guess the best I could, I suppose not too good since there was no bonus for me",0.00,5,12.67,14,1,0,1,0,8
26,9cezpewh,,0,73,72,GoR_4_4,8,TerminateTimeouts,172.16.176.137,2018-01-30 13:15:14.125191+00:00,1,AQZS4LLD5E5ZW,3KMS4QQVK398LLMGUSL7FQPAJ6BKF4,0.50,$1.50,v5djnhcz,,,3PUV2Q8SV4N88E6W778M447BW1ABDP,3XQ5ITPVVXV3Y92TUKF1EF5DR25QTY,,0,$1.00,0.01,26,1,0,0.00,1,1,26,0,0,0.00,1,2,26,0,0,0.00,1,3,26,0,0,0.00,1,4,26,0,0,0.00,1,5,26,0,0,0.00,1,6,26,0,0,0.00,1,7,26,0,0,0.00,1,8,2,55,1,,0.50,6,42.17,55,1,1,1,0,1,2,45,0,,0.00,6,35.17,41,1,1,1,0,2,2,50,0,,0.00,6,34.17,43,1,1,1,0,3,2,40,0,,0.00,6,25.33,35,1,1,1,0,4,2,32,0,,0.00,6,26.5,27,1,1,1,0,5,2,30,0,,0.00,6,23.0,25,1,1,1,0,6,2,22,0,,0.00,6,14.67,20,1,1,1,0,7,2,18,0,i started low- and saw everyone else was guessing lower each time so i lowered my guess,0.00,6,12.17,11,1,1,1,0,8
27,lbyoo5tj,,0,73,72,GoR_4_4,8,TerminateTimeouts,172.16.176.137,2018-01-30 13:15:14.795356+00:00,1,A183GCTM4YW1SQ,3U0SRXB7CEO6WHCSI0DHO7KXGPRRNB,1.00,$2.00,v5djnhcz,,,3PUV2Q8SV4N88E6W778M447BW1ABDP,3XQ5ITPVVXV3Y92TUKF1EF5DR25QTY,,0,$1.00,0.01,27,1,0,0.00,1,1,27,0,0,0.00,1,2,27,0,0,0.00,1,3,27,0,0,0.00,1,4,27,0,0,0.00,1,5,27,0,0,0.00,1,6,27,0,0,0.00,1,7,27,0,0,0.00,1,8,1,100,0,,0.00,6,42.17,55,1,1,1,0,1,1,60,0,,0.00,6,35.17,41,1,1,1,0,2,1,43,1,,0.50,6,34.17,43,1,1,1,0,3,1,38,0,,0.00,6,25.33,35,1,1,1,0,4,1,28,0,,0.00,6,26.5,27,1,1,1,0,5,1,25,1,,0.50,6,23.0,25,1,1,1,0,6,1,22,0,,0.00,6,14.67,20,1,1,1,0,7,1,14,0,I choose number based on the previous average. ,0.00,6,12.17,11,1,1,1,0,8
28,xjt6jplf,,0,73,72,GoR_4_4,8,TerminateTimeouts,172.16.176.137,2018-01-30 13:15:20.383798+00:00,1,A333BXH5ATXBHC,39RP059MEICDYSA3A2CRBDQTTDEMBT,1.50,$2.50,v5djnhcz,,,3PUV2Q8SV4N88E6W778M447BW1ABDP,3XQ5ITPVVXV3Y92TUKF1EF5DR25QTY,,0,$1.00,0.01,28,1,0,0.00,1,1,28,0,0,0.00,1,2,28,0,0,0.00,1,3,28,0,0,0.00,1,4,28,0,0,0.00,1,5,28,0,0,0.00,1,6,28,0,0,0.00,1,7,28,0,0,0.00,1,8,3,75,0,,0.00,6,42.17,55,1,1,1,0,1,3,65,0,,0.00,6,35.17,41,1,1,1,0,2,3,50,0,,0.00,6,34.17,43,1,1,1,0,3,3,35,1,,0.50,6,25.33,35,1,1,1,0,4,3,27,1,,0.50,6,26.5,27,1,1,1,0,5,3,28,0,,0.00,6,23.0,25,1,1,1,0,6,3,24,0,,0.00,6,14.67,20,1,1,1,0,7,3,11,1,"I saw a pattern that the average was decreasing and so I tried to go lower than the guess. For example in round 7 the average was 14.67, so for the next I thought maybe 15 but then I went down a little lower to account for this, because the average is generally going to be lower than the initial guess.",0.50,6,12.17,11,1,1,1,0,8
29,q2ce5tto,,0,73,72,GoR_4_4,8,TerminateTimeouts,172.16.176.137,2018-01-30 13:15:27.910533+00:00,1,A2MDYBPI5A0AY3,3N2BF7Y2VRDNP5DPAUMNXOTROQJMH9,0.00,$1.00,v5djnhcz,,,3PUV2Q8SV4N88E6W778M447BW1ABDP,3XQ5ITPVVXV3Y92TUKF1EF5DR25QTY,,0,$1.00,0.01,29,1,0,0.00,1,1,29,0,0,0.00,1,2,29,0,0,0.00,1,3,29,0,0,0.00,1,4,29,0,0,0.00,1,5,29,0,0,0.00,1,6,29,0,0,0.00,1,7,29,0,0,0.00,1,8,3,77,0,,0.00,7,46.33,37,1,1,0,0,1,3,77,0,,0.00,7,46.83,29,1,1,0,0,2,3,77,0,,0.00,7,46.17,40,1,1,0,0,3,3,100,0,,0.00,7,38.17,34,1,1,0,0,4,3,50,0,,0.00,7,30.17,39,1,1,0,0,5,3,50,0,,0.00,7,29.17,32,1,1,0,0,6,3,30,0,,0.00,7,21.33,25,1,1,0,0,7,3,28,0,I didn't really have a strategy. ,0.00,7,18.17,15,1,1,0,0,8
30,rol528dv,,0,2,72,consent,1,BlockDropouts,172.16.176.137,2018-01-30 13:15:30.299129+00:00,1,A19UBZFVUWL1ES,3RANCT1ZVG0WB0FCJ43D2N7N6ZHUBT,0.00,$1.00,v5djnhcz,,,3PUV2Q8SV4N88E6W778M447BW1ABDP,3XQ5ITPVVXV3Y92TUKF1EF5DR25QTY,,0,$1.00,0.01,30,0,1,0.00,1,1,30,0,0,0.00,1,2,30,0,0,0.00,1,3,30,0,0,0.00,1,4,30,0,0,0.00,1,5,30,0,0,0.00,1,6,30,0,0,0.00,1,7,30,0,0,0.00,1,8,30,,0,,0.00,1,,,,0,0,0,1,30,,0,,0.00,1,,,,0,0,0,2,30,,0,,0.00,1,,,,0,0,0,3,30,,0,,0.00,1,,,,0,0,0,4,30,,0,,0.00,1,,,,0,0,0,5,30,,0,,0.00,1,,,,0,0,0,6,30,,0,,0.00,1,,,,0,0,0,7,30,,0,,0.00,1,,,,0,0,0,8
